user_id,rec_1,rec_2,rec_3
18875,2470,2944,2936
18876,41,12,4
18877,57,1,16
18878,1358,2751,2830
18879,5171,8008,8542
18880,17,20,4
18881,28,19,18
18882,7,2,232
18883,4,31,11
18884,59,50,102
18885,22,33,4
18886,116,4,14
18887,2,18,24
18888,13,8,4
18889,2,7,19
18890,16,136,1
18891,18,24,25
18892,2,4,24
18893,143,267,146
18894,31,61,2
18895,31,64,1
18896,1374,2081,859
18897,31,1,2
18898,2,4,37
18899,2,1,4
18900,7,19,84
18901,8301,8579,1
18902,30,1,4
18903,2,5,16
18904,7,4,37
18905,2718,429,3000
18906,33,1,16
18907,30,1,2
18908,20,30,33
18909,2909,3624,159
18910,32,58,46
18911,4,11,14
18912,2,1,4
18913,4,5,8
18914,7,19,14
18915,1,150,5
18916,2,4,5
18917,29,26,37
18918,10,43,15
18919,393,752,12
18920,5,4,8
18921,3924,2,3065
18922,11,57,4
18923,2,5042,1
18924,11,33,57
18925,3,19,5
18926,15,8,14
18927,12,319,73
18928,32,13,15
18929,4,11,1
18930,1,31,17
18931,33,38,67
18932,25,23,235
18933,22,33,30
18934,59,4,50
18935,2,1,37
18936,26,3,18
18937,1,2,7
18938,102,296,549
18939,2,4,36
18940,1,46,22
18941,488,1900,739
18942,3,52,56
18943,2547,2398,242
18944,5410,8851,246
18945,7,4,1
18946,1,4,2
18947,207,2,6132
18948,4,3,10
18949,4,5,32
18950,8134,1143,34
18951,18,1,37
18952,4,13,14
18953,19,14,85
18954,891,2094,450
18955,296,876,728
18956,4,57,61
18957,11,4,33
18958,8,32,28
18959,27,20,10
18960,1,45,81
18961,41,214,151
18962,59,13,42
18963,562,862,1049
18964,52,49,56
18965,4,5,2
18966,13,5,14
18967,4121,4084,1930
18968,5,14,28
18969,15,28,14
18970,1,17,18
18971,262,235,318
18972,2,7,54
18973,2,7,1
18974,1,2,20
18975,28,55,125
18976,2,1,25
18977,23,28,37
18978,31,17,20
18979,1,2,3
18980,13,14,28
18981,69,51,1
18982,31,262,143
18983,318,262,31
18984,24,28,5
18985,9,8,16
18986,2,4,7
18987,2,134,18
18988,9559,6323,205
18989,4,3,13
18990,5,15,67
18991,13,4,37
18992,267,30,318
18993,339,37,1
18994,4,1,10
18995,1,7,37
18996,4892,1260,3455
18997,986,6807,6319
18998,2,1,71
18999,4,18,25
19000,150,16,100
19001,2,7,37
19002,262,235,267
19003,2,176,1
19004,4,22,16
19005,123,227,86
19006,2,4,7
19007,1857,2,1
19008,5,13,14
19009,19,4,3
19010,2,7,19
19011,2,1,17
19012,4,59,1
19013,2,7,1
19014,4,93,2
19015,22,33,13
19016,2735,3804,4085
19017,16,22,1
19018,2,18,24
19019,18,24,25
19020,16,31,1
19021,59,102,4
19022,1,2,20
19023,19,18,24
19024,20,7,10
19025,36,37,5
19026,5,2,31
19027,4,13,8
19028,1,7,19
19029,1,4,2
19030,2,4,16
19031,5,11,42
19032,7,13,54
19033,4,19,5
19034,16,11,4
19035,31,16,267
19036,349,2155,28
19037,2184,3223,31
19038,11,42,38
19039,2,1,339
19040,206,423,632
19041,2,1181,996
19042,57,11,33
19043,1,22,4
19044,2981,2277,4022
19045,2,37,19
19046,553,675,967
19047,1,17,20
19048,31,57,45
19049,889,1932,6143
19050,57,22,118
19051,17,20,5
19052,2,18,23
19053,4105,7112,6864
19054,19,54,13
19055,1,17,235
19056,16,2,11
19057,2,28,14
19058,722,510,330
19059,3,18,24
19060,1,2,39
19061,4,8,16
19062,2,14,28
19063,1,30,4
19064,1295,218,938
19065,1,17,20
19066,232,39,2
19067,12,1,17
19068,18,24,25
19069,24,27,31
19070,210,3,418
19071,33,31,14
19072,2,17,7
19073,5,11,16
19074,1,2,15
19075,41,36,69
19076,16,13,28
19077,112,31,46
19078,2,5,1
19079,477,2768,17
19080,5,31,28
19081,4,15,42
19082,11,4,22
19083,31,1,46
19084,46,11,3
19085,1,5,13
19086,2,4,18
19087,19,18,25
19088,5,8,10
19089,4085,3065,5304
19090,1211,679,888
19091,176,1,237
19092,8093,6539,6807
19093,1,3,2
19094,18,1,12
19095,30,31,1
19096,1,2,8
19097,2,1,18
19098,2,15,1
19099,1,24,23
19100,59,15,37
19101,7,39,70
19102,5,28,8
19103,4,11,33
19104,5,8,28
19105,4278,9584,5165
19106,15,11,1
19107,2,5,8
19108,72,5,14
19109,16,55,131
19110,41,1,2
19111,13,4,14
19112,1,4,5
19113,28,32,54
19114,2452,1768,1368
19115,1654,2407,960
19116,31,235,47
19117,13,7,2
19118,33,28,1
19119,31,11,16
19120,4,46,42
19121,1,13,28
19122,1,2,25
19123,4,5,42
19124,72,1589,2041
19125,5,13,8
19126,1,205,4
19127,2,6,105
19128,18,25,27
19129,20,10,5
19130,2,7,4
19131,51,134,419
19132,4,2,30
19133,1,4,16
19134,18,15,24
19135,1,4,2
19136,2,1,7
19137,176,168,865
19138,8,22,14
19139,5,7,13
19140,5,28,19
19141,4,13,28
19142,8,1,15
19143,728,1775,579
19144,11,22,57
19145,5,55,4
19146,11,13,28
19147,988,2461,192
19148,4,13,14
19149,1870,1617,2525
19150,4,13,8
19151,1,4,31
19152,22,31,5
19153,4,1,5
19154,1,2,59
19155,305,609,818
19156,5,13,8
19157,1,17,20
19158,31,5,15
19159,1654,18,27
19160,4,5,2
19161,4,5,8
19162,4,17,20
19163,4797,5007,31
19164,14,5,4
19165,14,8,28
19166,218,965,1036
19167,2,24,25
19168,46,11,22
19169,1,17,2
19170,1,20,2
19171,2,1,3
19172,1,18,5
19173,4,5,2
19174,4,5,7
19175,210,418,51
19176,4,55,32
19177,54,13,70
19178,8,5,4
19179,14,8,5
19180,168,609,2352
19181,4,13,8
19182,16,57,33
19183,4,31,11
19184,242,4022,2773
19185,1295,1769,861
19186,16,118,136
19187,1,17,20
19188,2,25,24
19189,44,18,23
19190,4,8,28
19191,4,1,31
19192,168,54,39
19193,5,29,4
19194,4892,6059,5834
19195,1,12,17
19196,5,10,15
19197,1,3,2
19198,69,49,4
19199,13,14,27
19200,31,5,26
19201,7,19,14
19202,2,1,7
19203,22,2,57
19204,17,1,25
19205,46,4,22
19206,6367,2022,3840
19207,942,965,589
19208,2,15,19
19209,18,24,25
19210,38,15,40
19211,3,12,46
19212,2,1,13
19213,11,33,150
19214,31,313,291
19215,4,1,2
19216,46,17,11
19217,1,2,7
19218,2043,2271,2718
19219,29,5,58
19220,3,22,15
19221,31,4,46
19222,15,11,28
19223,13,14,4
19224,1,2,4
19225,18,7,37
19226,13,33,60
19227,7,4,2
19228,6864,433,841
19229,4,5,3
19230,553,967,1123
19231,330,2,450
19232,728,1211,579
19233,2,7,19
19234,915,967,911
19235,1,3,17
19236,4656,5092,5295
19237,4,2,8
19238,2,1,4
19239,7,70,192
19240,54,39,70
19241,2,1,4
19242,19,5,54
19243,4,1,14
19244,4,11,33
19245,4,11,31
19246,2,4,7
19247,5,14,8
19248,1,17,705
19249,46,57,4
19250,16,4,11
19251,4,1,2
19252,46,16,4
19253,22,16,38
19254,22,38,4
19255,31,17,20
19256,28,14,7
19257,1,2,4
19258,5,7,29
19259,10,12,28
19260,4,2,8
19261,7,1,19
19262,14,28,55
19263,4,5,2
19264,150,136,67
19265,227,2245,2893
19266,2,31,5
19267,4,11,146
19268,100,11,33
19269,1,30,5
19270,22,59,11
19271,146,5,8
19272,1,2,210
19273,13,8,16
19274,4,5,2
19275,4,2,305
19276,2,37,17
19277,7,1,19
19278,25,7,27
19279,4,7,10
19280,5,55,48
19281,7,2,862
19282,2,4,37
19283,4,47,31
19284,4,5,11
19285,4,32,2
19286,59,454,339
19287,16,1,67
19288,7,19,4
19289,13,14,8
19290,5,1,32
19291,267,320,313
19292,6,41,37
19293,42,2,100
19294,31,11,4
19295,29,8,3
19296,4,28,11
19297,1607,3467,16
19298,13,59,4
19299,7,18,23
19300,4,2,30
19301,48,2,54
19302,1,4,16
19303,143,267,235
19304,34,1,1232
19305,58,167,155
19306,18,24,27
19307,1,2,11
19308,4,11,5
19309,17,18,24
19310,29,28,32
19311,30,1,6
19312,3452,2684,2278
19313,4,31,16
19314,54,5,8
19315,1,31,17
19316,8,4,7
19317,4,5,19
19318,2,3,1
19319,2,15,45
19320,4,5,8
19321,4,5,11
19322,2277,2981,1746
19323,4,237,305
19324,4,37,28
19325,2,18,24
19326,5,57,38
19327,13,8,4
19328,5,28,32
19329,12,41,69
19330,2,4,5
19331,4,5,1
19332,8,32,17
19333,2,4,18
19334,18,24,27
19335,4,37,2
19336,24,4,26
19337,2737,2277,336
19338,1,3,2
19339,143,318,31
19340,6,2,69
19341,191,1623,2143
19342,330,722,528
19343,112,318,320
19344,4,7,8
19345,1870,2525,4056
19346,5,8,13
19347,4,2,16
19348,11,143,16
19349,1,2,18
19350,1690,722,330
19351,31,16,17
19352,2981,3163,3098
19353,65,13,14
19354,2,18,24
19355,6,4,36
19356,2,1,3
19357,1,23,27
19358,2,1,37
19359,1694,1821,1959
19360,7,28,29
19361,19,21,1
19362,12,51,134
19363,4,5,11
19364,2086,3000,2470
19365,1,6,2
19366,4,1,2
19367,27,21,4
19368,52,49,56
19369,2,1,3
19370,7,4,1
19371,13,14,28
19372,4,8,14
19373,4,59,5
19374,2,2099,51
19375,19,176,13
19376,581,252,6
19377,1,17,20
19378,2,7,19
19379,558,2545,624
19380,1693,4799,1686
19381,1,2,18
19382,13,14,48
19383,6,1,4345
19384,23,28,7
19385,5,11,16
19386,2,1,24
19387,55,65,19
19388,5,22,16
19389,5,3,31
19390,16,22,3965
19391,16,1,33
19392,14,2,28
19393,70,330,598
19394,4,16,9
19395,32,14,16
19396,8,14,2
19397,4,13,9
19398,1,2,31
19399,2,4,7
19400,4,31,10
19401,19,13,168
19402,13,5,8
19403,454,876,679
19404,4,46,549
19405,3,52,49
19406,2,24,21
19407,1,33,5
19408,4,7,13
19409,152,622,552
19410,3223,2773,1858
19411,248,13,5
19412,3000,2043,1924
19413,4,8,2
19414,13,5,8
19415,13,14,54
19416,2,7,14
19417,1,2,6
19418,51,12,4656
19419,4,11,31
19420,17,2,18
19421,5,11,55
19422,8,15,28
19423,889,1336,1483
19424,31,2,15
19425,4,59,36
19426,2,7,24
19427,3,22,7
19428,3515,4159,2
19429,863,1287,1984
19430,2,5,13
19431,51,153,134
19432,5,4,29
19433,2,5,7
19434,31,143,46
19435,7,19,37
19436,11,38,33
19437,1,2,17
19438,2,33,18
19439,4,2,1
19440,24,27,21
19441,61,30,5
19442,27,1,7
19443,32,10,13
19444,51,134,153
19445,19,54,4
19446,33,1,5
19447,2,24,27
19448,39,70,18
19449,4,2,1
19450,31,57,1
19451,69,37,183
19452,143,112,262
19453,13,2,14
19454,8,28,48
19455,18,25,11
19456,4,57,33
19457,4,11,30
19458,267,31,437
19459,1180,2292,7937
19460,6411,7,167
19461,2,5,7
19462,4,54,29
19463,14,55,32
19464,7,2,19
19465,2,18,25
19466,65,5,28
19467,31,1,46
19468,4,2,1
19469,6,31,52
19470,4,8,16
19471,2,18,37
19472,4,2,5
19473,31,4,11
19474,7,54,28
19475,30,459,235
19476,1,17,2
19477,5,2,13
19478,61,235,112
19479,7,19,20
19480,2,59,37
19481,2,4,29
19482,1,85,102
19483,3,166,2
19484,1,17,20
19485,16,1,38
19486,24,2,1693
19487,8,10,15
19488,17,20,18
19489,3393,330,192
19490,7,2,19
19491,419,805,814
19492,7208,5861,5665
19493,15,13,59
19494,4,281,26
19495,14,19,2
19496,7030,6380,7747
19497,14,55,28
19498,13,14,48
19499,2,1,37
19500,1277,37,174
19501,31,235,46
19502,1,17,2
19503,14,4,19
19504,31,4,46
19505,4,2,5
19506,18,2,1
19507,1390,1151,1067
19508,51,12,1
19509,70,155,161
19510,7,28,2
19511,2,37,1
19512,13,14,7
19513,7,19,2
19514,4,33,6
19515,5,15,31
19516,39,19,330
19517,1,4,7
19518,4,26,11
19519,5,28,2
19520,4,22,33
19521,134,153,183
19522,1106,2266,1157
19523,102,15,8
19524,2,1,4
19525,18,23,20
19526,32,15,29
19527,2,10,30
19528,46,86,4
19529,2398,5,37
19530,433,1,3616
19531,11,46,22
19532,5,38,42
19533,2,7,54
19534,1654,69,26
19535,52,4,26
19536,2,30,6
19537,2,18,25
19538,1,17,19
19539,202,224,415
19540,224,415,759
19541,14,33,2
19542,73,351,202
19543,2,7,670
19544,262,459,438
19545,528,562,862
19546,4,5,14
19547,4,7,19
19548,2,18,24
19549,1690,1479,2518
19550,6533,5423,4756
19551,4,1,2
19552,1,168,4
19553,46,4,38
19554,32,10,45
19555,30,16,61
19556,4,5,8
19557,4,15,28
19558,5,18,24
19559,2,1,4
19560,37,2,5
19561,5,11,63
19562,7,26,37
19563,1,17,20
19564,517,938,965
19565,13,14,84
19566,661,1478,339
19567,11,30,16
19568,7,20,4
19569,6,61,112
19570,33,1,16
19571,4308,1,4065
19572,12,51,153
19573,2,5,12
19574,4,13,5
19575,12,69,51
19576,305,2,9
19577,4,18,24
19578,11,2,22
19579,5042,7633,6325
19580,33,67,4
19581,2,1,339
19582,5,4,14
19583,2,27,7
19584,28,32,48
19585,31,262,235
19586,5,28,32
19587,17,12,52
19588,2,33,15
19589,1,2,16
19590,14,28,18
19591,14,28,48
19592,16,9,54
19593,22,58,2
19594,51,153,134
19595,4,10,29
19596,31,267,318
19597,4,29,5
19598,1071,1479,27
19599,8,10,32
19600,30,318,438
19601,1226,3,26
19602,16,963,4
19603,61,6,1
19604,4,1,14
19605,197,1,2
19606,19,603,562
19607,100,81,40
19608,13,5,8
19609,1,17,26
19610,2911,3510,3608
19611,5,1,8
19612,389,13,562
19613,8,10,13
19614,1,11,22
19615,12,73,69
19616,28,32,14
19617,22,81,38
19618,31,1,4
19619,246,1958,1
19620,4871,1751,5411
19621,13,14,48
19622,4,13,14
19623,16,8,5
19624,624,9,724
19625,307,1018,2871
19626,1,64,31
19627,175,159,41
19628,1,2,4
19629,39,1,14
19630,14,29,13
19631,1264,1000,51
19632,39,192,746
19633,4,11,57
19634,2,4,5
19635,3806,2657,3374
19636,28,32,55
19637,24,4,9
19638,4,10,2
19639,4,7,31
19640,11,22,10
19641,5464,5204,502
19642,2,16,11
19643,2,37,1
19644,59,37,85
19645,7,19,4
19646,4,22,45
19647,30,46,143
19648,1,4,14
19649,45,67,100
19650,54,2,14
19651,4,10,14
19652,19,25,1
19653,25,19,13
19654,59,42,50
19655,2,11,33
19656,1,7,3
19657,4,11,46
19658,8,10,14
19659,3093,1180,9512
19660,13,14,32
19661,7,13,19
19662,2,18,23
19663,111,38,30
19664,675,967,911
19665,30,235,31
19666,4,8,33
19667,19,55,48
19668,2,8,28
19669,454,102,25
19670,865,670,243
19671,42,59,2
19672,1,2,4
19673,31,46,11
19674,2,4,1
19675,17,14,26
19676,14,5,28
19677,51,202,434
19678,4,5,8
19679,31,1,4
19680,4,13,8
19681,4,11,57
19682,389,603,562
19683,16,4,9
19684,7,2,19
19685,553,911,818
19686,549,296,454
19687,349,1900,488
19688,168,2086,1924
19689,61,30,1
19690,51,210,384
19691,143,30,146
19692,4,5,66
19693,4,28,14
19694,32,1,37
19695,2,47,46
19696,7,2,13
19697,37,1,18
19698,12,183,210
19699,177,13,14
19700,28,7,2
19701,4,1,2
19702,14,55,8
19703,14,7,16
19704,14,7,4
19705,24,4,14
19706,7,19,37
19707,2718,3200,2944
19708,1,2,18
19709,1,14,13
19710,54,1,4
19711,13,14,1
19712,57,46,11
19713,46,1,42
19714,102,251,661
19715,11,31,16
19716,4,37,18
19717,1,17,20
19718,2,1,37
19719,1576,4524,4642
19720,56,52,319
19721,2,7,1
19722,14,5,65
19723,32,2,19
19724,1,31,11
19725,46,16,4
19726,27,562,192
19727,334,539,861
19728,11,5,46
19729,13,14,7
19730,11,2,42
19731,2,4,16
19732,218,34,96
19733,4,8,5
19734,2,9,14
19735,4,5,13
19736,143,262,235
19737,7,28,3
19738,4,5,8
19739,1,17,20
19740,13,14,4
19741,598,330,276
19742,63,5,4
19743,58,116,93
19744,4,2,15
19745,13,5,8
19746,2,4,13
19747,4,31,16
19748,1818,433,4278
19749,34,1295,861
19750,3,419,2
19751,14,28,2
19752,100,118,40
19753,4,1,16
19754,6143,3166,4656
19755,13,4,14
19756,8542,7633,8256
19757,8,11,22
19758,4,5,27
19759,37,10,42
19760,28,32,20
19761,15,18,24
19762,4,29,28
19763,5,8,14
19764,4,5,13
19765,1,2,4
19766,17,20,319
19767,1,2,4
19768,36,31,5
19769,49,56,7
19770,4,3,7
19771,1,2,7
19772,18,2,7
19773,4,7,13
19774,30,235,267
19775,7,1,18
19776,1,61,30
19777,2,5,20
19778,318,262,112
19779,5,22,8
19780,21,1,4
19781,30,11,5
19782,143,146,262
19783,21,25,1
19784,7,126,19
19785,2,31,15
19786,1,3,36
19787,30,1,4
19788,59,2,42
19789,2,31,18
19790,31,3,61
19791,4,5,10
19792,1407,86,1150
19793,2,1,17
19794,161,62,330
19795,2,38,17
19796,51,134,3
19797,37,59,50
19798,19,5,28
19799,13,789,432
19800,7,39,450
19801,4813,3098,3713
19802,210,394,41
19803,5,13,1
19804,2,1,3
19805,69,51,2
19806,28,32,2
19807,37,5,10
19808,549,102,59
19809,2,13,4
19810,7,1,39
19811,3,643,449
19812,28,8,32
19813,6,1,17
19814,13,5,8
19815,2,1,3
19816,2,7,19
19817,4,59,7
19818,61,143,267
19819,2,157,15
19820,1,356,18
19821,86,1763,1379
19822,4159,1,207
19823,7,4,9
19824,51,17,153
19825,10,28,42
19826,703,944,911
19827,1,16,2
19828,11,46,1
19829,1,12,17
19830,676,539,1295
19831,11,46,4
19832,4,13,1
19833,2,18,24
19834,2,27,3
19835,539,589,3607
19836,13,54,19
19837,4,1,28
19838,30,16,43
19839,1,22,4
19840,13,14,7
19841,2,1,9
19842,1157,932,1507
19843,14,32,11
19844,14,13,154
19845,2,65,4
19846,8,5,11
19847,30,136,47
19848,37,19,10
19849,168,176,243
19850,4,3,46
19851,4,5,31
19852,19,5,17
19853,13,8,58
19854,14,8,5
19855,4,5,13
19856,2,37,28
19857,2,4,37
19858,12,31,46
19859,7,28,19
19860,13,14,55
19861,5,33,22
19862,31,17,20
19863,2,5,9
19864,14,42,15
19865,3,18,24
19866,23,27,134
19867,5,26,11
19868,7,4,13
19869,8,48,65
19870,5,2,32
19871,38,5,2
19872,14,4,8
19873,135,862,53
19874,32,48,2
19875,7,16,8
19876,12,37,36
19877,2,4,42
19878,1,2,33
19879,4,5,46
19880,14,32,1
19881,9,123,2
19882,4,11,31
19883,4,5,11
19884,7,19,28
19885,4,1,5
19886,7,1,110
19887,21,27,25
19888,1,3,12
19889,2,33,28
19890,32,16,1
19891,134,415,805
19892,2,5936,1
19893,31,46,2
19894,1602,1690,1654
19895,13,14,32
19896,8,42,70
19897,13,5,14
19898,8,58,2
19899,267,146,285
19900,11,22,14
19901,94,8,5
19902,61,143,262
19903,2369,750,1169
19904,4,5,13
19905,4,5,10
19906,2,46,33
19907,13,8,29
19908,2,14,8
19909,163,294,18
19910,19,1,37
19911,2,22,33
19912,19,13,28
19913,16,31,8
19914,13,5,28
19915,246,415,309
19916,5,28,2
19917,1924,2086,2501
19918,23,1,7
19919,6,1,438
19920,4,1,305
19921,18,24,59
19922,54,39,7
19923,1,4,12
19924,4,1,22
19925,46,16,5
19926,2,14,5
19927,1257,433,3
19928,61,1,318
19929,6,12,69
19930,4,3,37
19931,11,4,31
19932,5,28,32
19933,4,18,25
19934,1157,1684,92
19935,28,29,19
19936,4,7,5
19937,28,5,37
19938,28,19,54
19939,32,58,19
19940,2,168,553
19941,176,168,72
19942,4,1,9
19943,14,7,19
19944,17,20,26
19945,8,22,2
19946,1,31,16
19947,2746,3455,237
19948,29,7,2
19949,92,4,13
19950,197,1257,3166
19951,4,2,5
19952,7,16,19
19953,1150,1643,2789
19954,16,8,31
19955,31,2,22
19956,28,32,65
19957,2,13,5
19958,14,8,37
19959,4,15,2
19960,17,20,21
19961,11,31,4
19962,5,4,28
19963,1,30,5
19964,7,2,1
19965,51,153,183
19966,2,1,7
19967,3660,4507,5173
19968,4,5,29
19969,14,4,13
19970,2,18,21
19971,31,16,26
19972,13,113,29
19973,1123,670,176
19974,1,15,65
19975,4,17,22
19976,2,33,1
19977,22,2,38
19978,4,11,16
19979,10,1,11
19980,1,16,26
19981,2,37,33
19982,21,27,25
19983,1157,680,2220
19984,4,18,21
19985,4,39,69
19986,4,32,29
19987,15,22,16
19988,1,17,12
19989,10,15,43
19990,11,33,100
19991,2,4,1
19992,206,393,752
19993,2,28,33
19994,62,48,15
19995,3977,2099,2585
19996,14,4,7
19997,14,5,28
19998,1,57,2
19999,2,13,42
20000,5,11,8
20001,3082,19,8
20002,55,32,48
20003,2237,52,1901
20004,842,2167,536
20005,1,2,70
20006,2,1,7
20007,2,1,7
20008,7,13,4
20009,8579,8785,2
20010,18,21,23
20011,4,32,11
20012,50,2,339
20013,318,31,235
20014,29,154,14
20015,1033,24,27
20016,4,52,49
20017,13,42,19
20018,4,2,5
20019,739,39,7
20020,2,1438,10
20021,29,2,131
20022,14,18,23
20023,4,17,31
20024,4,2,37
20025,4626,6638,3623
20026,22,143,38
20027,23,21,25
20028,18,24,23
20029,20,7,37
20030,2,7,4
20031,28,14,15
20032,59,50,5
20033,2,23,21
20034,22,31,1
20035,14,28,8
20036,1,4,31
20037,1,2,17
20038,1,17,20
20039,2,3,18
20040,1,2,31
20041,553,1123,675
20042,4,5,11
20043,1,2,3
20044,2,19,25
20045,19,13,1
20046,51,12,134
20047,4,43,93
20048,8,16,13
20049,16,4,1
20050,1067,1606,1
20051,247,2220,680
20052,454,296,579
20053,4,1,13
20054,1,17,20
20055,7,23,39
20056,4,8,13
20057,13,14,4
20058,18,23,8
20059,26,14,29
20060,349,556,578
20061,13,14,8
20062,1,17,37
20063,232,27,25
20064,2641,2768,3125
20065,22,15,32
20066,81,111,16
20067,18,23,24
20068,12,202,91
20069,13,32,2
20070,7,5,28
20071,15,2,33
20072,30,235,262
20073,4,5,8
20074,2,37,15
20075,965,861,904
20076,2,4,5
20077,305,176,243
20078,2,7,1
20079,51,49,153
20080,31,26,4
20081,12,26,53
20082,553,556,578
20083,18,19,23
20084,510,722,862
20085,309,210,319
20086,4,1,37
20087,1123,670,168
20088,755,2271,2469
20089,1,18,24
20090,21,13,39
20091,17,20,4
20092,81,1,30
20093,4,13,7
20094,1751,2091,1680
20095,14,5,4
20096,4857,1273,3378
20097,2,46,22
20098,5,32,65
20099,31,4,22
20100,210,20,12
20101,25,21,24
20102,9892,4619,4121
20103,454,844,627
20104,18,24,23
20105,31,318,46
20106,4,14,28
20107,1,3,37
20108,4,5,13
20109,13,14,2
20110,1,4,5
20111,2,21,5
20112,2,18,24
20113,8,14,55
20114,1,4,14
20115,13,14,28
20116,5,10,28
20117,5,29,48
20118,2,13,18
20119,16,4,30
20120,207,3,18
20121,1,31,16
20122,11,1,22
20123,1924,2677,2086
20124,51,134,153
20125,33,42,29
20126,1,17,12
20127,61,318,146
20128,57,11,22
20129,25,23,1
20130,31,30,61
20131,9469,9494,8156
20132,3,1,51
20133,37,4,1
20134,55,26,10
20135,4,3,31
20136,2,12,1
20137,20,1827,56
20138,22,4,30
20139,28,32,48
20140,7,5,28
20141,69,52,49
20142,16,8,2
20143,16,31,1
20144,3537,3449,6672
20145,4,37,14
20146,42,15,11
20147,2,14,5
20148,14,43,19
20149,51,202,12
20150,4,13,1
20151,2,41,53
20152,1,4,5
20153,235,262,318
20154,364,15,339
20155,1,17,20
20156,227,596,833
20157,33,22,16
20158,2,25,27
20159,12,3,51
20160,16,33,28
20161,4,11,31
20162,18,24,25
20163,1,2,3
20164,5,16,13
20165,1,2,17
20166,18,25,1
20167,2,3,37
20168,2,9,4
20169,5,1,28
20170,1822,201,2749
20171,3452,5402,6201
20172,21,23,26
20173,14,28,1
20174,168,556,72
20175,67,61,150
20176,14,48,8
20177,13,14,55
20178,13,7,14
20179,7,36,8
20180,73,69,153
20181,28,55,32
20182,4,37,50
20183,31,3,10
20184,4,2,5
20185,450,2448,330
20186,16,4,1
20187,4,54,1
20188,28,32,10
20189,28,37,13
20190,2,1,17
20191,13,5,8
20192,31,11,47
20193,2,11,32
20194,2,4,7
20195,11,16,22
20196,8,32,59
20197,30,4,61
20198,4,37,1
20199,12,153,17
20200,4,8,5
20201,48,2,7
20202,4,55,58
20203,12,207,69
20204,2,1,4
20205,18,25,21
20206,2,15,59
20207,5,26,7
20208,752,1022,393
20209,7,12,3
20210,46,4,2
20211,11,2,30
20212,4,5,2
20213,55,7,2
20214,16,31,22
20215,4,5,11
20216,12,51,153
20217,1,4,2
20218,4,13,29
20219,1086,197,7250
20220,5,28,7
20221,4,22,5
20222,2384,2596,3705
20223,207,1,2
20224,4,5,42
20225,31,17,22
20226,7,19,13
20227,61,1,143
20228,1,18,24
20229,4,5,2
20230,3,56,52
20231,11,57,61
20232,3,6,30
20233,4,46,1
20234,32,22,58
20235,4,33,57
20236,3,4,5
20237,2,1,4
20238,8301,8102,2091
20239,4,39,14
20240,13,14,8
20241,13,14,8
20242,2,13,7
20243,4,5,8
20244,7,72,13
20245,102,50,85
20246,48,58,10
20247,11,16,15
20248,4,5,7
20249,13,141,92
20250,18,24,25
20251,51,1,2237
20252,4871,1751,5748
20253,59,102,296
20254,55,58,116
20255,3,1,31
20256,3108,2031,2745
20257,4,2,15
20258,4,2,31
20259,13,32,15
20260,4,16,5
20261,4,3,9
20262,5600,5818,3605
20263,4,24,1
20264,8,11,13
20265,61,31,146
20266,11,22,16
20267,14,8,28
20268,23,28,8
20269,2,13,135
20270,32,65,48
20271,17,36,15
20272,59,102,93
20273,3166,4656,5295
20274,1,17,20
20275,14,4,8
20276,5,13,14
20277,227,16,1
20278,10,5,18
20279,2,7,37
20280,7,50,15
20281,3,31,26
20282,123,86,1150
20283,31,12,3
20284,7,18,25
20285,4,5,13
20286,4,59,102
20287,4,5,11
20288,46,61,146
20289,3824,7132,6129
20290,2,23,18
20291,1,39,20
20292,2,17,20
20293,11,100,57
20294,1654,39,70
20295,22,16,8
20296,6,17,1
20297,309,319,20
20298,13,28,37
20299,30,31,11
20300,2,13,1
20301,8,13,1
20302,2,4,18
20303,5,13,2
20304,4,5,37
20305,210,319,351
20306,14,5,28
20307,2,7,13
20308,3874,6143,3166
20309,11,13,33
20310,5,8,23
20311,4,2,16
20312,3166,4656,5092
20313,237,305,168
20314,15,14,28
20315,4,30,38
20316,10,15,113
20317,19,20,26
20318,29,10,19
20319,61,143,16
20320,10,28,14
20321,55,28,18
20322,262,235,31
20323,2751,3705,2574
20324,965,1036,861
20325,1,4,17
20326,51,10,6
20327,2,6197,7846
20328,2,4,11
20329,4,16,27
20330,2,4,7
20331,2,102,4
20332,2,1,4
20333,7,37,4
20334,29,2,43
20335,243,237,703
20336,1,2,11
20337,568,191,13
20338,2,1,3
20339,2,1,4
20340,553,967,176
20341,12,6,2
20342,294,12,37
20343,4,37,28
20344,31,30,143
20345,7268,8216,1
20346,14,8,5
20347,4,5,1
20348,54,7,126
20349,5,58,14
20350,61,143,235
20351,57,33,4
20352,13,14,7
20353,267,262,143
20354,8,10,43
20355,11,8,31
20356,1525,960,165
20357,565,39,598
20358,30,1694,46
20359,51,3301,202
20360,4,5,28
20361,1022,752,393
20362,8615,8301,8579
20363,1,2,46
20364,4,14,5
20365,4,39,26
20366,2271,7,2718
20367,1886,191,753
20368,4,5,28
20369,12,69,51
20370,4,16,2
20371,1,358,661
20372,19,1,243
20373,1763,1379,1858
20374,61,5166,4546
20375,2,18,25
20376,1,2,17
20377,7,19,13
20378,12,69,91
20379,911,1075,2041
20380,5,31,1
20381,54,276,55
20382,1,4,2
20383,2545,841,3571
20384,4,20,7
20385,13,37,16
20386,13,4,54
