book_id,isbn,title,original_title,original_publication_year,language_code,genre
2480,0061284203,"Into the Wild (Warriors, #1)",Into the Wild,2003.0,eng,Juvenil
2481,0805066691,Bury My Heart at Wounded Knee: An Indian History of the American West,Bury My Heart at Wounded Knee: An Indian History of the American West,1970.0,,Historia
2482,057506708X,"The Pianist: The Extraordinary Story of One Man''s Survival in Warsaw, 1939–45",Śmierć Miasta ,1946.0,,Memorias
2483,0425267040,"Rush (Breathless, #1)",Rush,2013.0,eng,Romántica
2484,1411415930,The Picture of Dorian Gray: A Graphic Novel,The Picture of Dorian Gray: A Graphic Novel ,2009.0,eng,Cómic y novela gráfica
2486,030727103X,The Buried Giant,The Buried Giant,2015.0,eng,Fantasía
2487,0345459407,"Perdido Street Station (Bas-Lag, #1)",Perdido Street Station,2000.0,eng,Fantasía
2488,1599903385,"Need (Need, #1)",Need,2008.0,eng,Juvenil
2489,0061020613,"Witches Abroad (Discworld, #12; Witches #3)",Witches Abroad,1991.0,eng,Fantasía
2490,014043769X,The Legend of Sleepy Hollow and Other Stories,"The Sketch Book of Geoffrey Crayon, Gent",1819.0,eng,Clásicos
2491,0441328008,Heretics of Dune (Dune Chronicles #5),Heretics of Dune,1984.0,eng,Ciencia ficción
2492,0515090255,The Cross and the Switchblade,The Cross and the Switchblade,1963.0,,Biografía
2493,0441015271,"Captain''s Fury (Codex Alera, #4)",Captain's Fury,2007.0,eng,Fantasía
2494,0385671105,"Damned (Damned, #1)",Damned,2011.0,eng,Ficción
2495,0439443822,Rules,Rules,2006.0,,Juvenil
2496,0307263991,Swamplandia!,Swamplandia!,2011.0,eng,Ficción
2497,075280944X,"The Last Coyote (Harry Bosch, #4; Harry Bosch Universe, #4)",The Last Coyote,1995.0,eng,Misterio
2498,0142001619,Salt: A World History,Salt: A World History,2002.0,eng,Historia
2499,037575850X,Villette,Villette,1853.0,eng,Clásicos
2500,0061977969,Reamde,Reamde,2011.0,eng,Thriller
2501,057506689X,"Soul Music (Discworld, #16; Death, #3)",Soul Music,1994.0,eng,Fantasía
2502,,"Notorious Nineteen (Stephanie Plum, #19)",Notorious Nineteen,2012.0,eng,Misterio
2503,059306173X,The Greatest Show on Earth: The Evidence for Evolution,The Greatest Show on Earth: The Evidence for Evolution,2009.0,eng,Ciencia
2504,1593072937,"Sin City, Vol. 1: The Hard Goodbye (Sin City, #1)",Sin City Volume 1: The Hard Goodbye,1992.0,eng,Cómic y novela gráfica
2505,055327757X,The Greatest Salesman in the World,The Greatest Salesman in the World,1968.0,eng,Autoayuda
2506,014200202X,"Casino Royale (James Bond, #1)",Casino Royale,1953.0,eng,Thriller
2507,0006513220,"The Bronze Horseman (The Bronze Horseman, #1)",The Bronze Horseman,2001.0,eng,Ficción histórica
2508,0452283868,Sula,Sula,1973.0,eng,Ficción
2509,,"The Atlantis Gene (The Origin Mystery, #1)",The Atlantis Gene,2013.0,eng,Ciencia ficción
2510,1416563725,"The Red Queen (The Plantagenet and Tudor Novels, #3)",The Red Queen,2010.0,eng,Ficción histórica
2511,0425233383,"Something About You (FBI/US Attorney, #1)",Something About You,2010.0,eng,Romántica
2512,0007169914,Mr. Brown Can Moo! Can You?,Mr. Brown Can Moo! Can You?,1970.0,eng,Infantil
2513,034547063X,"Black House (The Talisman, #2)",Black House ,2001.0,eng,Terror
2514,0785123113,Marvel 1602,Marvel 1602,2003.0,eng,Cómic y novela gráfica
2515,0743270371,"Act of Treason (Mitch Rapp, #9)",Act of Treason,2006.0,eng,Thriller
2516,0307959945,The Dog Stars,The Dog Stars,2012.0,,Ciencia ficción
2517,,The Spy Who Came In from the Cold,The Spy Who Came In from the Cold,1963.0,eng,Thriller
2518,0441013406,"Academ''s Fury (Codex Alera, #2)",Academ's Fury,2005.0,eng,Fantasía
2519,0446676438,"When the Wind Blows (When the Wind Blows, #1)",When the Wind Blows,1998.0,eng,Thriller
2520,4103534222,"1Q84 BOOK 1 (1Q84, #1)",1Q84 Book 1 [Ichi-kyū-hachi-yon],2009.0,jpn,Ficción
2521,0722534876,The Pilgrimage,O Diário de um Mago,1987.0,eng,Memorias
2522,0385336691,"The Hard Way (Jack Reacher, #10)",The Hard Way,2006.0,eng,Thriller
2523,0440226708,The Incredible Journey,The Incredible Journey,1960.0,eng,Aventura
2524,0143036661,March,March,2004.0,eng,Ficción histórica
2525,0307749606,"A Wanted Man (Jack Reacher, #17)",A Wanted Man,2012.0,eng,Thriller
2526,1401209149,"All-Star Superman, Vol. 1",All-Star Superman (Volume 1),2007.0,eng,Cómic y novela gráfica
2527,1780484259,"A Song of Ice and Fire (A Song of Ice and Fire, #1-5)",A Song of Ice and Fire,2000.0,eng,Fantasía
2528,0425259854,"Dark Witch (The Cousins O''Dwyer Trilogy, #1)",Dark Witch,2013.0,eng,Romántica
2529,0312590970,"Dark Flame (The Immortals, #4)",Dark Flame,2010.0,eng,Juvenil
2530,1101990260,The Widow,The Widow,2016.0,eng,Thriller
2531,0545060451,"The Black Circle (The 39 Clues, #5)",The Black Circle,2009.0,eng,Juvenil
2532,0062248162,"The Prince (The Selection, #0.5)",The Prince,2013.0,,Juvenil
2533,0374384681,"The Winner''s Curse (The Winner''s Trilogy, #1)",The Winner's Curse,2014.0,eng,Juvenil
2534,0679766758,Push,Push,1996.0,eng,Ficción
2535,1609451341,The Story of a New Name (The Neapolitan Novels #2),Storia del nuovo cognome,2012.0,eng,Ficción
2536,0345413970,"2010: Odyssey Two (Space Odyssey, #2)",2010: Odyssey Two,1982.0,eng,Ciencia ficción
2537,0759530017,"Soul Eater, Vol. 01 (Soul Eater, #1)",ソウルイーター 1,2004.0,eng,Cómic y novela gráfica
2538,1451645821,Ordinary Grace,Ordinary Grace,2013.0,eng,Ficción
2539,0446611778,Last Man Standing,Last Man Standing,2001.0,eng,Thriller
2540,1596431520,American Born Chinese,American Born Chinese,2006.0,eng,Cómic y novela gráfica
2541,0307001040,Peter Pan (A Little Golden Book),Peter Pan (Little Golden Book),1960.0,eng,Infantil
2542,0991686004,"Ten Tiny Breaths (Ten Tiny Breaths, #1)",Ten Tiny Breaths,2012.0,eng,Romántica
2543,1400065453,The Thousand Autumns of Jacob de Zoet,The Thousand Autumns of Jacob de Zoet,2010.0,eng,Ficción histórica
2544,0486282082,Dr. Faustus,The Tragical History of the Life and Death of Doctor Faustus,1604.0,eng,Clásicos
2545,0312984839,Dance with the Devil (Dark-Hunter #3),Dance with the Devil,2003.0,eng,Romántica
2546,0786887079,Lipstick Jungle,Lipstick Jungle,2005.0,eng,Ficción
2547,0446611212,"Violets Are Blue (Alex Cross, #7)",Violets Are Blue,2001.0,eng,Thriller
2548,0671791540,"Awaken the Giant Within: How to Take Immediate Control of Your Mental, Emotional, Physical and Financial Destiny!","Awaken the Giant Within: How to Take Immediate Control of Your Mental, Emotional, Physical and Financial Destiny!",1992.0,eng,Autoayuda
2549,0515134457,"Blue Moon (Anita Blake, Vampire Hunter, #8)","Blue Moon (Anita Blake, Vampire Hunter, #8)",1998.0,eng,Fantasía
2550,0515134473,"Burnt Offerings (Anita Blake, Vampire Hunter, #7)","Burnt Offerings (Anita Blake, Vampire Hunter, #7)",1998.0,eng,Fantasía
2551,1250010713,"The Silent Sister (Riley MacPherson, #1)",The Silent Sister,2014.0,eng,Misterio
2552,0385333781,Player Piano,Player Piano,1952.0,eng,Ciencia ficción
2553,0812967259,"The Lost World (Professor Challenger, #1)",The Lost World ,1912.0,,Aventura
2554,,"Monstrous Regiment (Discworld, #31; Industrial Revolution, #3)",Monstrous Regiment,2003.0,eng,Fantasía
2555,0807083690,Kindred,Kindred,1979.0,eng,Ciencia ficción
2556,0060885424,"The Long Winter (Little House, #6)","The Long Winter (Little House, #6)",1940.0,,Infantil
2557,0310247454,"Boundaries: When to Say Yes, How to Say No to Take Control of Your Life",Boundaries,1992.0,eng,Autoayuda
2558,0545424968,"Blue Lily, Lily Blue (The Raven Cycle, #3)","Blue Lily, Lily Blue",2014.0,eng,Juvenil
2559,0099399016,Portnoy's Complaint,Portnoy's Complaint,1969.0,,Ficción
2560,0785274316,The 21 Irrefutable Laws of Leadership: Follow Them and People Will Follow You,The 21 Irrefutable Laws of Leadership,1998.0,eng,Negocios
2561,0385491026,Cat's Eye,Cat's Eye,1988.0,eng,Ficción
2562,,"The Perfect Game (The Perfect Game, #1)",The Perfect Game,2012.0,eng,Romántica
2563,1406310271,"Monsters of Men (Chaos Walking, #3)",Monsters of Men,2010.0,eng,Juvenil
2564,1841492051,"Shadow of the Giant (Ender''s Shadow, #4)",Shadow of the Giant,2005.0,eng,Ciencia ficción
2565,0545027896,Wonderstruck,Wonderstruck,2011.0,eng,Infantil
2566,0446519138,Simple Abundance:  A Daybook of Comfort and Joy,Simple Abundance:  A Daybook of Comfort and Joy,1995.0,eng,Autoayuda
2567,1442429984,"Blood Red Road (Dust Lands, #1)",Blood Red Road ,2011.0,eng,Juvenil
2568,0316014796,"The 6th Target (Women''s Murder Club, #6)",The 6th Target,2007.0,eng,Thriller
2569,0143104888,"A Princess of Mars (Barsoom, #1)",A Princess of Mars,1912.0,eng,Ciencia ficción
2570,0385528787,"MaddAddam (MaddAddam, #3)",MaddAddam,2013.0,eng,Ciencia ficción
2571,0060264802,"These Happy Golden Years (Little House, #8)",These Happy Golden Years,1943.0,eng,Infantil
2572,0812971426,Color: A Natural History of the Palette,Color: A Natural History of the Palette,2003.0,eng,Arte
2573,0099481685,Skipping Christmas,Skipping Christmas,2001.0,eng,Ficción
2574,0446613444,"The Black Ice (Harry Bosch, #2; Harry Bosch Universe, #2)",,1993.0,eng,Thriller
2575,0312577206,Home Front,Home Front,2012.0,eng,Ficción
6182,0671729446,"Heaven (Casteel, #1)",Heaven,1985.0,eng,Ficción
2576,1476731535,"Beautiful Stranger (Beautiful Bastard, #2)",Beautiful Stranger,2013.0,eng,Romántica
2577,0385730306,"The Sweet Far Thing (Gemma Doyle, #3)",The Sweet Far Thing,2007.0,eng,Fantasía
2578,0375702709,A Lesson Before Dying,A Lesson Before Dying,1993.0,eng,Ficción
2579,0349119759,SantaLand Diaries,SantaLand Diaries,1998.0,eng,Memorias
2580,1455520616,See Me,See Me,2015.0,eng,Romántica
2581,0385342047,"Mini Shopaholic (Shopaholic, #6)",Mini Shopaholic,2010.0,eng,Ficción
2582,0060268654,Harry the Dirty Dog,,1956.0,eng,Infantil
2583,145161778X,All Fall Down,,2014.0,eng,Ficción
2584,015626224X,Down and Out in Paris and London,Down and Out in Paris and London,1933.0,eng,Memorias
2585,1427814031,"Maid-sama! Vol. 01 (Maid-sama!, #1)",会長はメイド様! 1,2006.0,eng,Cómic y novela gráfica
2586,1551924013,Griffin and Sabine (Griffin & Sabine #1),Griffin & Sabine: An Extraordinary Correspondence,1991.0,eng,Ficción
2587,080509461X,"Ruin and Rising (Shadow and Bone, #3)",Ruin and Rising,2014.0,eng,Fantasía
2588,9773513912,يوتوبيا,يوتوبيا,2008.0,ara,Ciencia ficción
2589,0743294254,Certain Girls (Cannie Shapiro #2),Certain Girls,2000.0,eng,Ficción
2590,030794932X,Tiny Beautiful Things: Advice on Love and Life from Dear Sugar,Tiny Beautiful Things: Advice on Love and Life from Dear Sugar,2012.0,,Autoayuda
2591,0440244161,"Beyond the Highland Mist (Highlander, #1)",Beyond the Highland Mist,1999.0,eng,Romántica
2592,0451203267,The Stranger Beside Me: Ted Bundy The Shocking Inside Story,The Stranger Beside Me,1980.0,eng,No ficción
2593,0061284408,"Stargazer (Evernight, #2)",Stargazer,2009.0,eng,Fantasía
2594,0606298231,Rising Sun,Rising Sun,1992.0,eng,Thriller
2595,0440060672,The Other Side of Midnight (Midnight #1),The Other Side of Midnight,1973.0,eng,Thriller
2596,0316069485,"The Reversal (Harry Bosch, #16; Mickey Haller, #4; Harry Bosch Universe, #19)",The Reversal,2010.0,eng,Thriller
2597,0380731509,Wayside School Is Falling Down (Wayside School #2),Wayside School is Falling Down,1989.0,eng,Infantil
7273,,Wave,Wave,2013.0,eng,Memorias
2598,0307713547,The Invisible Bridge,The Invisible Bridge,2010.0,eng,Ficción histórica
2599,0061974618,"The Fall of Five (Lorien Legacies, #4)",The Fall of Five,2013.0,eng,Ciencia ficción
2600,0141439785,The Mayor of Casterbridge,The Mayor of Casterbridge,1886.0,eng,Clásicos
2601,,The Red Pony,The Red Pony,1933.0,,Clásicos
2602,0099478536,"The Devil''s Star (Harry Hole, #5)",Marekors ,2003.0,eng,Thriller
2603,0425169693,Here on Earth,Here on Earth ,1997.0,eng,Ficción
2604,0679436545,"Taltos (Lives of the Mayfair Witches, #3)",Taltos,1994.0,,Fantasía
2605,,"Obsidian Butterfly (Anita Blake, Vampire Hunter, #9)","Obsidian Butterfly (Anita Blake, Vampire Hunter, #9)",2000.0,eng,Fantasía
2607,0385515049,The Appeal,The Appeal,2008.0,eng,Thriller
2608,0689878583,"The Woman Who Rides Like a Man (Song of the Lioness, #3)",The Woman Who Rides Like a Man,1986.0,eng,Fantasía
2609,034552425X,"Midnight Riot (Peter Grant, #1)",Rivers of London,2011.0,eng,Fantasía
2610,0060090375,Lucy Sullivan Is Getting Married,Lucy Sullivan is Getting Married,1996.0,eng,Romántica
2611,055255264X,"A Hat Full of Sky (Discworld, #32; Tiffany Aching, #2)",A Hat Full of Sky,2004.0,eng,Fantasía
2612,0060786523,"A Suitable Boy (A Suitable Boy, #1)",A Suitable Boy,1993.0,eng,Ficción
2613,,We Should All Be Feminists,We Should All Be Feminists,2014.0,eng,Ensayo
2614,1841497975,"River Marked (Mercy Thompson, #6)",River Marked,2011.0,eng,Fantasía
2615,0446578843,I Like You: Hospitality Under the Influence,I Like You: Hospitality Under the Influence,2006.0,eng,No ficción
2616,0425198685,"Pattern Recognition (Blue Ant, #1)",Pattern Recognition,2003.0,eng,Ciencia ficción
2617,0062267523,The Kind Worth Killing,The Kind Worth Killing,2015.0,eng,Thriller
2618,0761104844,"1,000 Places to See Before You Die","1,000 Places to See Before You Die",2003.0,,Viajes
2619,0060577371,"Physik (Septimus Heap, #3)",Physik,2007.0,eng,Juvenil
2620,0141311401,Boy: Tales of Childhood,Boy: Tales of Childhood,1984.0,eng,Memorias
2621,0385496095,Traveling Mercies: Some Thoughts on Faith,Traveling Mercies: Some Thoughts on Faith,1999.0,eng,Religión y espiritualidad
2622,1416548009,"Memorial Day (Mitch Rapp, #7)",Memorial Day,2004.0,eng,Thriller
2623,1416903437,"Wild Magic (Immortals, #1)","Wild Magic (Immortals, #1)",1992.0,eng,Fantasía
2624,,Prelude to Foundation,Prelude to Foundation,1988.0,eng,Ciencia ficción
2625,1859855423,"You Are Special (Wemmicksville, #1)",You Are Special: A Story for Everyone,1997.0,eng,Infantil
2626,0399171614,"The Wrath and the Dawn (The Wrath and the Dawn, #1)",The Wrath & the Dawn,2015.0,eng,Fantasía
2627,0307267148,Half the Sky: Turning Oppression into Opportunity for Women Worldwide,Half the Sky: Turning Oppression into Opportunity for Women Worldwide,2008.0,eng,Ensayo
2628,0316127256,Why We Broke Up,Why We Broke Up,2011.0,eng,Juvenil
2629,1408852594,"The Assassin''s Blade (Throne of Glass, #0.1-0.5)",The Assassin's Blade,2014.0,eng,Fantasía
2630,1400064759,American Wife,American Wife,2008.0,eng,Ficción
2631,0441014348,"Cursor''s Fury (Codex Alera, #3)",Cursor's Fury,2006.0,eng,Fantasía
2632,0449912558,"The Sparrow (The Sparrow, #1)",The Sparrow,1996.0,eng,Ciencia ficción
2633,0743422449,Mercy,Mercy,1996.0,eng,Ficción
2634,1477823832,"The Paper Magician (The Paper Magician Trilogy, #1)",The Paper Magician,2014.0,eng,Fantasía
2635,0061728977,"Act Like a Lady, Think Like a Man: What Men Really Think About Love, Relationships, Intimacy, and Commitment","Act Like a Lady, Think Like a Man",2009.0,,Autoayuda
2636,0385526261,"Destiny of the Republic: A Tale of Madness, Medicine and the Murder of a President",,2011.0,eng,Historia
2637,0143039970,We Have Always Lived in the Castle,We Have Always Lived in the Castle,1962.0,eng,Ficción
2638,1591451876,Love and Respect: The Love She Most Desires; The Respect He Desperately Needs,,2004.0,,Autoayuda
2639,0316166294,"The Brass Verdict (Harry Bosch, #14; Mickey Haller, #2; Harry Bosch Universe, #17)",The Brass Verdict,2008.0,eng,Thriller
2640,0553560719,Dark Force Rising,Star Wars: Dark Force Rising,1992.0,eng,Ciencia ficción
2641,0385344341,"Never Go Back (Jack Reacher, #18)",Never Go Back ,2013.0,eng,Thriller
2642,0060575808,The Two Princesses of Bamarre,The Two Princesses of Bamarre,2001.0,eng,Juvenil
2643,0060929782,Black Boy,Black Boy: A Record of Youth and Childhood,1945.0,eng,Memorias
2644,0446678457,Cane River,Cane River,2001.0,eng,Ficción histórica
2645,0765305240,"Phantom (Sword of Truth, #10)","Phantom (Sword of Truth, #10)",2006.0,,Fantasía
2646,0553587579,Foundation and Earth (Foundation #5),Foundation and Earth,1986.0,eng,Ciencia ficción
2647,0553384155,Flags of Our Fathers,Flags of Our Fathers,2000.0,,Historia
2648,0525444475,"The World of Winnie-the-Pooh (Winnie-the-Pooh, #1-2)",Winnie-the-Pooh & The House at Pooh Corner,1926.0,eng,Infantil
2649,0807059099,The Story of My Experiments With Truth,An Autobiography or The Story of My Experiments with Truth,1940.0,eng,Biografía
2650,0425179613,It's Not About the Bike: My Journey Back to Life,It's Not About the Bike: My Journey Back to Life,1999.0,eng,Biografía
2651,074347788X,Undaunted Courage: The Pioneering First Mission to Explore America's Wild Frontier,Undaunted Courage,1996.0,eng,Historia
2652,0224097008,H is for Hawk,H is for Hawk,2015.0,eng,Memorias
2653,034089699X,Us,Us,2014.0,eng,Ficción
2654,1560760478,"Sojourn (Forgotten Realms: The Dark Elf Trilogy, #3; Legend of Drizzt, #3)",Sojourn (Dark Elf #3),1990.0,eng,Fantasía
2655,0785135804,"Ender''s Game, Volume 1: Battle School (Ender''s Saga)",,2009.0,eng,Cómic y novela gráfica
2656,1421527553,"Kimi ni Todoke: From Me to You, Vol. 1",君に届け 1,2006.0,eng,Cómic y novela gráfica
2657,0553580221,False Memory,False Memory,1999.0,eng,Thriller
2658,0552152943,"Moving Pictures (Discworld, #10; Industrial Revolution, #1)",Moving Pictures,1990.0,eng,Fantasía
2659,,"Captive in the Dark (The Dark Duet, #1)",Captive in the Dark,2011.0,eng,Romántica
2660,1585425648,As a Man Thinketh,,1902.0,eng,Autoayuda
2661,0393064646,Bonk: The Curious Coupling of Science and Sex,Bonk: The Curious Coupling of Science and Sex,2008.0,eng,Ciencia
2662,0451222385,"Midnight Alley (The Morganville Vampires, #3)",Midnight Alley,2007.0,eng,Fantasía
2663,0553418777,The Little Paris Bookshop,Das Lavendelzimmer ,2013.0,eng,Ficción
2664,0224097377,Sweet Tooth,Sweet Tooth,2012.0,eng,Ficción
2665,,"Twisted Perfection (Rosemary Beach, #5; Perfection, #1)","Twisted Perfection (Perfection, #1)",2013.0,eng,Romántica
2666,0006479758,"Executive Orders (Jack Ryan Universe, #9)",Executive Orders,1996.0,eng,Thriller
2667,0310321913,One Thousand Gifts: A Dare to Live Fully Right Where You Are,One Thousand Gifts,2011.0,eng,Religión y espiritualidad
2668,0747545251,Psycho,Psycho,1959.0,eng,Terror
2669,000649885X,"Ship of Magic (Liveship Traders, #1)",Ship of Magic,1998.0,eng,Fantasía
2670,1560254556,Where Eagles Dare ,Where Eagles Dare ,1967.0,,Aventura
2671,0099498596,Circle of Friends,Circle of Friends,1990.0,eng,Ficción
2672,1502784270,Milk and Honey,milk and honey,2014.0,eng,Poesía
2673,0425170349,"Rainbow Six (Jack Ryan Universe, #10)",Rainbow Six,1998.0,eng,Thriller
2674,0060515228,Fragile Things: Short Fictions and Wonders,Fragile Things: Short Fictions and Wonders,2006.0,eng,Ficción
2675,0749942010,Sister,Sister,2010.0,eng,Thriller
2676,0765377063,"The Three-Body Problem (Remembrance of Earth’s Past, #1)",三体,2007.0,eng,Ciencia ficción
2677,0061031321,"Thief of Time (Discworld, #26; Death, #5)",Thief of Time,2001.0,eng,Fantasía
2678,1401201911,Superman: Red Son,Superman: Red Son,2003.0,eng,Cómic y novela gráfica
