book_id,rec_1,rec_2,rec_3
6005,5800,7519,7820
6681,8393,3941,4017
7662,5326,3573,1142
7820,7519,8767,6005
8767,7820,7519,6005
4514,4916,5159,5565
5515,9975,6673,2269
5676,5982,9447,897
5982,9447,5676,5470
6175,5565,7054,5497
6397,9397,4334,1690
6653,2898,5247,3360
6800,9940,5565,6175
7054,6175,6652,5565
7476,7263,4175,1179
9048,2001,7018,8932
9397,6397,450,7248
9940,6800,7054,6175
9975,6673,5515,5357
4496,201,26,240
4870,8207,3212,2499
7635,9494,6512,7748
971,1229,844,454
3196,6393,573,1330
4175,5141,5381,6123
4776,1429,1412,859
5415,3834,5877,4070
6188,8049,9675,8766
6673,9975,5515,5357
7095,5560,481,2385
7728,8401,8038,593
9175,6005,7519,8767
2436,6251,236,1734
3885,1046,1524,2335
7515,723,7805,5364
2376,7383,8787,7479
3404,4332,8633,1280
4447,6853,823,1811
6873,7383,5536,7479
7383,7479,6873,8484
7479,7383,8484,6873
8528,199,1471,2885
8787,9371,8484,7383
9371,8787,8484,7383
2759,4514,4916,5159
4916,4514,5159,5497
5159,4916,5565,5497
8747,1401,2867,5212
2507,4471,6158,4148
4471,6158,2507,7497
6158,4471,2507,1026
4291,3813,1486,346
1043,1166,1194,1376
1166,1194,1043,1376
1194,1166,1043,1376
1376,1194,1166,1043
3034,6300,5305,4557
4766,9724,6093,1043
5151,5490,4687,4791
8753,1373,2415,2597
634,761,509,308
1849,7802,475,2876
3084,5890,6901,486
4167,6448,5582,6780
4292,4893,3939,4780
5582,6780,6448,6640
5890,6901,3084,486
6448,6780,5582,4167
6640,6780,5582,6448
6780,6448,5582,6640
6901,5890,3084,486
7802,1849,2876,475
9450,1350,1259,747
9604,7612,9004,2175
2498,6996,408,2253
3228,1192,4950,267
3367,4040,3945,7463
3945,4040,1150,3367
5205,7153,9873,3471
5893,9229,3502,3164
5895,4970,5641,3805
6088,1874,4570,318
6342,7692,8776,9453
6767,5641,7310,5895
6795,8776,7692,9453
7153,5205,9873,3471
7692,8776,6342,6795
8776,7692,6342,9453
9229,9381,4323,8059
9802,5140,5516,9229
9873,7153,5205,3471
4420,8198,8422,5080
7463,4040,3367,4294
7875,318,267,3962
8131,9655,6589,8026
9871,6523,9059,8861
1998,3890,1438,5234
3277,4636,5121,2055
3356,4949,1115,688
3890,1998,5234,8451
6050,8186,3136,8464
6422,5166,5282,7268
7268,6422,5166,5282
7710,2128,8881,3257
9065,697,3905,313
9977,6454,8439,6181
3291,4182,2385,5554
4182,3291,2385,5554
8874,4282,2011,2494
2566,1330,9482,2912
4368,7138,7541,9113
8445,7513,3941,6681
9587,7727,3951,5215
8016,2128,9205,1644
2377,4226,1413,1170
6898,4183,7838,3699
7291,3674,4501,2694
1330,2566,1303,1507
2066,2203,3857,989
2618,2063,261,40
2670,2223,8963,989
3779,2203,6668,8631
3925,2789,6908,9333
4657,5999,3857,6869
4917,1963,9640,3925
5424,6922,5873,2220
5756,4286,8849,2203
5873,3413,5796,5424
6441,4823,3413,1188
6869,5999,4657,3857
7245,6131,2115,4904
8146,2223,8631,3779
7779,9436,3761,9716
8817,6039,4646,4315
2979,1576,2155,2041
4730,8236,8134,2901
8134,8236,4730,2901
8236,8134,4730,2901
4341,92,3069,1069
6867,1085,6030,1125
7844,6030,6867,1085
7969,457,700,5216
3054,2101,3275,4603
2924,2822,5715,6192
4906,2834,9910,1420
6225,7990,9988,4733
7428,3552,3717,3949
2829,3327,1395,2653
2918,267,8566,2221
6161,811,61,2530
8278,4589,8803,1712
8326,2915,458,678
8385,689,2350,4254
4222,5961,7538,8316
6022,8899,3535,5716
4412,61,668,143
6871,7077,5686,2634
9163,290,973,8525
1690,1602,1630,1450
2119,3295,3117,9331
2548,4702,680,1507
2654,2416,1880,3500
3117,3295,2119,9331
3295,3117,2119,9331
4398,8736,2220,2686
4411,2414,5713,990
4993,5147,5357,6536
5015,5599,6135,5147
5147,5357,6536,4993
5357,6536,5147,4993
5599,6135,5015,5147
5713,1188,4411,2388
5957,6601,5357,5147
6135,5599,5015,4993
6536,5357,5147,4993
6855,8098,859,1429
6868,7845,7337,2752
8098,6855,1429,1412
9331,3295,3117,2119
9963,6601,6536,7824
3637,3842,5542,2182
3842,5542,3637,1805
3851,4915,2989,5013
4157,6240,3821,3669
4570,6088,3686,437
5085,4318,1671,3345
5542,3842,3637,6403
6251,2436,8886,236
7564,2234,3812,7828
8335,5958,2999,5774
9625,5449,7683,9220
7129,2702,437,4666
8682,7090,5189,5626
9212,4774,2023,2716
3452,3583,4345,5402
3583,3452,4345,5402
3789,6781,8553,6219
4171,2292,3093,3468
4345,5402,3583,3452
5402,4345,6201,3583
6201,5402,7759,8225
7146,1085,4536,8191
7759,8225,7880,6201
541,443,615,831
1789,2456,2870,1215
2072,1604,1852,3796
2122,1604,1852,927
2456,2870,1789,1215
3919,9361,1244,234
5552,7363,5452,3991
5583,7433,3498,9876
5855,6183,6235,6233
6183,5855,6233,7195
6230,2122,1604,927
6233,6235,5855,6183
6235,6233,5855,6183
6503,1669,541,615
8261,3021,291,273
8298,7284,5636,8100
8423,3721,3415,5432
9361,3919,1244,234
9471,234,2148,8543
1080,7190,3655,1004
1109,954,4743,636
4666,143,437,285
5910,8228,8983,7665
6877,8361,9323,6615
7749,5948,5808,8801
9129,6234,5616,7872
7052,8094,3293,7313
8324,3056,1833,7352
8691,1471,216,9193
3898,4723,4792,2572
1276,2217,3975,1608
2217,3975,1276,2410
3781,5489,2714,3453
3783,8493,632,1413
5492,4315,8578,3232
5697,5989,206,9075
6883,8273,1012,613
7013,9634,1118,525
7318,2268,2857,4290
7421,3721,8423,6925
9013,3121,1276,7897
9880,1080,7658,1297
2684,5194,5372,5383
3593,4233,5221,1452
4233,5221,1175,7020
4234,5048,5383,5194
4396,4985,3860,1869
5048,5383,5372,5194
5194,5372,5383,5048
5221,4233,7020,1175
5372,5383,5194,5048
5383,5372,5194,5048
6765,2642,6628,263
7493,8841,2674,2170
7558,7295,8148,2278
7883,3521,2170,3055
7906,5923,3396,3395
8148,7558,7295,7308
2948,3811,1162,8613
9206,5430,2856,3102
4476,1493,2523,1742
1751,1966,1680,4871
2159,5411,5522,1751
3605,3258,3213,2874
4619,4680,2091,4121
4871,5277,5158,1751
4949,3356,1115,221
5277,4871,5158,7704
5522,5411,5431,2159
5860,5114,4042,2976
6959,1916,2976,5491
7982,9493,8860,6994
8860,9493,6267,5818
9919,9608,9974,5621
4113,7380,8283,7439
7380,8283,7439,9804
8803,2675,445,2396
9761,265,1465,3076
3211,3503,4249,4141
3618,6245,1942,605
3894,552,1103,674
7695,6506,4141,8739
9131,7695,8739,3211
3905,231,8346,81
7796,3656,8032,5355
9001,2784,9529,5593
9659,7871,3466,7221
2609,4498,4922,5956
4498,4922,5956,2609
4922,4498,5956,6926
6187,5870,8979,3594
7905,8800,5526,1279
7995,6336,7491,5263
9384,8547,2029,414
9523,8874,2494,4282
3882,5713,1188,2166
5786,3305,4059,8034
6245,3618,4852,4576
4056,2964,3214,3786
4211,4971,4153,3104
6028,4618,6696,5133
6804,9554,663,8121
6893,2349,1408,1006
7179,8572,2211,1744
7376,6357,9279,6955
7750,9403,9602,823
8572,7179,6802,8556
9199,7825,8894,6690
9545,3971,3003,3410
2132,4823,2220,3661
2295,9834,1378,6996
3999,5107,7613,1760
5107,7613,3999,1760
5675,5796,9375,932
5979,4962,5828,6953
6608,4303,7846,2480
6779,7223,8986,3374
6963,6457,6995,6902
7613,5107,3999,1760
9375,3542,7111,6060
9999,4309,2739,973
7326,2408,3533,2073
4288,5574,586,4497
7137,795,1586,1758
9910,4906,2295,408
3042,4133,4089,5361
4021,147,837,149
5541,6164,7304,7514
6164,7304,5541,7514
5050,567,482,318
6094,61,318,112
6682,396,482,1587
6287,1661,437,8974
6784,5449,3442,5012
7623,2436,1734,1927
8571,8533,7860,2459
8690,6024,7988,6791
4400,4360,3567,3610
415,1830,1861,2529
2338,1324,369,3439
2735,3803,1922,2657
3119,1459,1414,683
3935,5677,4693,2949
6427,2032,4236,1742
7284,8298,831,3008
9084,6038,2647,2174
8856,9661,2750,7468
8876,978,379,1400
2765,1721,3689,2492
4163,2492,5682,5643
4677,6469,1697,8732
5643,4163,9231,2492
6410,4936,6469,5285
6469,5643,6410,5285
7852,3392,3331,7548
2587,1743,1000,1668
1193,594,7526,77
2381,2282,1535,1351
2392,5755,4580,875
2642,263,3132,4311
3132,2642,1452,263
4114,7626,8734,8610
4351,5066,3991,9069
4580,5755,2392,875
5380,9088,9856,7276
5440,1059,486,7526
5755,4580,2392,3271
6133,5504,4458,5946
7308,8148,7558,4087
7363,6643,4975,5913
7927,6183,7195,2291
8196,586,1944,4580
3787,3284,1675,2368
4537,2763,824,4149
5108,4759,4166,8989
5992,3222,1154,1349
1115,4949,5276,221
9419,1097,299,448
9973,5995,5008,412
2311,2315,2750,7504
2786,386,2475,388
5914,5097,6383,8340
8075,6383,5097,5914
8831,3872,7965,6467
776,580,7861,2308
6101,7990,6225,8011
202,434,583,224
434,583,202,1122
583,434,1122,202
1473,1336,1291,1483
1483,1473,1513,1336
1513,1483,1932,1473
1818,2287,2275,1257
1850,3218,6248,415
1932,1513,1483,2237
2083,3183,3738,3984
2130,2417,1560,7460
2275,2287,1818,3496
2287,1818,2275,3496
2317,3454,3382,4556
2545,3454,3382,4105
3183,3738,3984,2083
3215,4105,5218,4781
3218,1850,6248,415
3382,4105,4556,4781
3454,4556,2317,4105
3496,2275,4816,2287
3738,3984,3183,4281
3984,4281,3738,5248
4030,7576,4781,3382
4105,4556,4781,3382
4281,5248,3984,3738
4425,4867,3832,3990
4556,4105,5659,4781
4781,5760,4105,4556
5218,5760,5659,4781
5370,5410,4867,6143
5410,5370,4867,4425
5659,5760,4556,5218
5760,5659,5218,4781
6143,5370,5410,4867
6248,3218,1850,1861
6731,7112,8050,7576
6864,7576,8050,5760
7112,7576,6731,8050
7250,6143,5370,8851
7576,6864,7112,8050
7583,6731,9128,7112
8050,7576,6864,7112
363,1004,2104,1720
1004,363,2104,1720
1413,2377,4226,632
1608,4587,7725,1276
2104,1004,363,2112
2112,2161,2104,1004
2161,8268,3655,1720
2787,4815,621,3871
2878,5129,4846,5365
3057,6478,1170,632
3121,5689,2714,1276
3368,4097,2805,6730
3411,7342,4393,1608
3558,2227,830,6209
3975,2217,1276,3749
4165,4143,2726,2112
4299,6423,2533,842
4480,2161,2104,1004
4655,5887,2435,8780
4821,2134,415,3289
5511,2345,7288,2267
6515,2726,4143,4165
6705,3607,6462,8043
6773,3956,1523,9937
9091,1941,226,926
8503,4348,5386,7309
3160,4577,187,541
9590,484,1645,1124
9431,5201,8131,9655
8908,8760,6119,3916
7396,1734,1048,7623
9233,4286,2375,8849
8885,1028,267,262
9389,4290,6017,7855
1287,4180,627,905
1669,6434,831,667
3348,2879,2039,1447
3503,3211,4249,4141
3988,4709,8746,8578
5827,3234,2571,2556
6006,2992,1548,3988
8916,984,646,3022
9861,3593,5221,9855
3556,7656,8618,4153
7808,8640,5509,4290
987,4318,2563,2301
3337,6616,711,5016
6077,5484,2767,2244
6561,7787,8853,8824
7666,4213,2300,5674
8097,1886,1199,2782
2394,1803,3083,3486
5518,5225,2592,6147
5528,8596,7017,7099
6658,5322,7797,2705
7438,1770,1347,5954
3353,1775,1478,3376
4709,3988,4180,2582
3446,338,5421,9627
4784,6591,896,3446
4863,6446,4268,6713
7798,1940,5128,6234
7841,9454,4682,6439
9237,9717,258,7247
9764,8281,9810,3779
1266,1478,1447,1632
6526,6647,2864,9615
8685,2216,1551,7467
4965,7840,90,5260
5162,7742,2989,7316
6003,3232,3051,2181
2808,3500,3393,2654
3393,3500,2808,4914
3684,7021,4859,7092
4257,4914,5168,3393
4882,4251,6504,5928
4914,5168,4257,6581
5168,4914,4257,6581
5975,7625,4860,4263
6431,8291,9571,8670
6504,4192,4251,5928
6581,6744,5168,4914
6744,7464,7578,6581
6854,7243,8237,9312
7030,7747,6380,7578
7243,7122,6854,8237
7248,9098,4334,2721
7464,7578,6744,6581
7578,7464,6744,7030
7625,5975,8715,4860
7722,8397,5750,5004
7741,5750,8397,5004
7747,7030,6380,7578
8291,6431,9571,8670
8715,7625,5975,8990
8990,8715,7625,8171
9098,7248,4334,3768
9133,7578,7464,6744
9216,9330,9911,9622
9480,7747,7030,6380
5134,6256,4078,7092
6293,7721,7959,7566
6712,4545,677,2650
7609,216,8691,9193
3101,3077,2468,402
5972,7696,3698,2892
9607,6798,7378,3111
3239,4864,7237,7670
4356,2465,4417,3062
4465,2548,1507,1750
4762,1188,7845,8549
4864,3239,7237,2500
5255,2444,619,8046
6517,2102,2676,458
7845,2166,6095,1967
2308,1777,2572,776
5321,5722,3652,6541
4273,3022,1367,646
1777,2308,4785,5053
5268,4186,3499,6586
8411,5163,7998,8033
4331,8069,1844,2320
7541,4368,9113,9888
9280,4153,2186,5051
9506,1970,816,4304
3325,3317,1342,1368
5057,3024,5068,1299
7734,7290,7370,5404
2558,1782,3441,928
3441,2558,1782,928
3687,3336,3326,4446
3704,2194,607,460
5956,4922,4498,6926
6926,5956,4922,4498
7101,6118,9712,4921
7280,9982,4539,1901
8020,6527,4522,3191
8121,2253,408,8382
9410,1511,3532,5494
9504,4961,9668,4200
9677,4334,7248,6397
9712,7101,6118,4921
9953,8005,4718,6260
9982,7280,4539,1901
8168,3381,2921,9620
8470,5392,9302,6042
9620,8221,1492,4301
1070,1945,1946,1891
1901,1891,1946,1945
1945,1946,1891,1901
2432,5600,2405,5871
4083,5862,6067,7159
4416,2706,5646,6313
4957,5694,2528,5174
5323,5324,5912,7346
5324,5323,7346,5912
5600,5871,2432,5728
5728,5889,2405,5600
5862,4083,7159,6067
5912,6970,5323,5324
6313,6067,5646,5862
7159,6067,5862,5646
7346,6970,5323,5324
8897,8562,7058,6035
8966,7159,5862,6067
9988,6225,7990,4733
6395,3743,6724,3303
6632,6860,6404,1266
8221,6736,4822,1329
9379,5070,2290,677
3075,5245,1609,954
6683,4712,6374,6368
7029,8548,8606,8913
7081,6189,7423,5632
9166,5262,6109,8211
9589,2864,4649,6084
4985,4396,3860,1869
8534,250,8521,9209
9076,4868,6457,1338
9968,3548,800,4043
2006,1254,746,862
5227,5110,9343,6678
5428,8135,9581,9560
5984,1977,1774,1975
8135,9581,9560,5428
8373,4488,1200,2978
9560,9581,8135,5428
9581,8135,9560,5428
3493,1079,9236,9459
4879,3074,5276,3599
2539,2383,4040,3357
6089,3093,1180,2292
8012,6742,5014,7570
555,29,2103,402
1717,1320,2168,2158
2158,1320,2490,1354
3323,4333,1178,1717
3765,1128,8482,4933
4419,2311,2326,2750
8472,3949,7990,7723
9311,6225,4727,3930
9605,3853,3344,1717
3564,9716,7779,3761
6659,279,1044,2175
6670,1234,4598,221
2995,5715,7675,7825
3709,588,222,1963
3803,2735,4789,4124
4678,3513,5936,3924
5507,4387,5936,6539
5715,7825,8894,7675
5839,6821,7456,5235
6192,6690,9199,2822
6376,1607,902,6523
6520,8861,7707,8596
6690,6192,9199,7825
7825,8894,5715,7675
7941,8596,8861,7707
8596,7017,7941,8861
8861,7707,7941,8596
8894,7825,7675,5715
9180,7123,8068,7354
2988,6138,681,4447
7928,7899,9800,6092
9686,9404,9402,6359
9800,6092,7928,5351
7173,3923,7063,3678
8207,4870,3212,2499
2828,3697,4543,1346
6984,8232,3476,1154
3833,3080,1434,2569
1687,3358,1223,276
6074,6126,6709,7987
7113,7589,6340,9848
7589,7113,9848,8495
7987,6074,6126,6709
8406,2569,3833,1105
3959,735,2111,4855
7072,2922,5679,9385
7405,8285,3897,2526
7738,8721,5180,3208
8285,7405,4951,5679
9601,7299,9126,2526
7800,5128,5973,1908
6677,6363,3239,3227
9949,8930,1148,3867
2253,8121,8382,408
2880,9190,1045,6214
3697,4543,2828,1346
4543,3697,2828,1346
6614,3483,2682,1674
9668,4200,9504,4961
5657,7894,6875,3046
7586,3410,1581,5561
4346,6949,797,2667
2672,6993,8200,3447
9386,3427,437,2322
9385,7405,5679,7072
720,893,835,585
3415,3721,5432,8423
6775,4075,1199,1077
8597,4819,4114,9708
8650,7521,4019,9660
9819,8558,7212,4333
4858,8638,207,1811
8898,5969,7733,8422
9144,6243,4948,7645
5747,9298,4931,3820
7332,9826,4395,5487
8686,9058,4931,9298
6369,6484,5877,4933
7119,8667,4933,9868
8531,6369,9433,9481
9433,8531,5877,6369
9481,8531,9577,6369
9577,8531,9481,6369
2515,2830,3190,2835
2830,2622,2515,3190
3449,3470,2920,2830
3470,2920,2835,3167
5543,9080,7881,3479
7180,9981,8541,6277
9243,580,4205,2584
9981,8972,7180,8541
2397,3292,8768,4719
3292,2397,5396,8768
5256,6065,2503,6781
3499,4186,5268,406
4529,3813,1120,792
5099,3362,3359,3000
5581,7176,8162,97
5666,6709,9894,3632
6586,5268,4186,9315
7378,9607,6798,8294
8904,7638,6709,6126
9525,9609,3771,5735
9609,9525,3771,5735
7946,6998,4309,5327
3981,8743,9401,5986
5333,3436,6468,6077
7498,3737,1552,4811
8078,8112,3544,5204
2580,1098,821,716
4628,702,9356,6856
5828,4962,9611,5476
2186,4153,8618,9442
8754,5154,4478,4099
7910,881,2421,7923
4484,8743,5986,3981
4554,4012,2426,2514
8743,4484,5986,9401
6055,7269,6392,9884
8838,1526,2875,1186
2345,5511,756,1437
2847,61,1328,146
6549,6796,7126,8545
6564,7046,2115,2349
6842,1953,3351,103
8729,8035,2385,1128
8742,8535,7864,9429
2478,2973,1864,8790
4645,7430,5988,8888
5458,3580,8740,7430
5499,5044,6534,2430
6488,7267,2430,6534
7267,6488,6534,5499
7430,4645,8888,5458
2916,6270,2294,3318
6185,8853,8824,8133
1243,2164,1399,2719
1398,781,519,187
1399,1504,2164,2719
1504,1399,2164,2719
2164,2719,2780,1504
2711,6985,355,1745
2719,2780,2164,3154
4424,6918,8674,7583
6439,7544,9454,9440
6938,6164,7304,5541
6985,2711,259,2845
7544,9440,6439,9454
2042,299,144,744
3674,7291,4501,1855
7566,4839,6293,7610
7714,9702,1061,4525
7994,412,5234,1438
2532,4195,5974,423
6753,2116,5921,4386
7107,6577,4243,3354
7661,8589,7701,7639
1726,314,2007,1391
9925,4712,314,8085
2227,3558,435,147
3718,1324,4934,234
4566,9568,9958,4904
5032,3238,586,2932
5199,5036,4831,9490
8875,1852,2072,927
5356,4266,6558,4361
6558,4266,5356,4361
9784,6455,3344,8899
1422,9378,7580,9228
2696,3762,579,2512
5312,6846,1950,365
9378,1422,9228,7580
9465,9660,4075,6331
5769,7121,2819,239
6730,4097,3368,2805
7121,5769,2819,6981
7503,6595,8740,3460
8186,6050,8464,6261
8641,3441,1671,1782
7500,1330,1303,6825
9487,4763,7963,6250
5559,6254,7164,1848
3786,3190,2830,3167
7303,1295,5998,5768
3418,8989,7317,7045
3721,8423,3415,6124
4372,8554,5613,928
5636,8088,8298,2092
5753,2218,4621,2676
6270,2916,4705,9937
7362,6925,2161,1203
8318,1832,5819,1328
9396,8938,9771,811
9586,7793,3117,9331
9922,9019,8651,5498
4478,3761,5154,4099
7433,5583,3498,2836
9810,9764,8281,6668
3140,4482,4327,5909
4482,7489,3140,5909
5909,7489,4482,3140
8854,4320,2940,3140
9661,8856,2750,8161
2442,4823,8454,2220
4166,74,3723,275
5560,7095,481,2385
9653,5145,7886,1128
6366,1315,1370,2766
1860,3073,3592,206
2626,5842,842,1472
3073,3592,1860,506
3592,3073,1860,506
4153,2186,9280,9442
4469,437,318,678
7247,3070,457,4067
7584,1728,2116,8029
8365,4922,5956,4498
1625,1697,8217,1025
5365,4846,5129,3741
6238,2863,4696,7809
6543,7746,9374,3222
6782,2222,1747,4558
5299,5836,5639,7296
5829,7296,6148,7289
7065,7289,5829,6148
7289,5829,7065,7296
8254,7525,7065,8994
7393,4357,4580,3244
9400,9469,5505,6684
9520,1328,3490,3784
8593,468,125,48
8688,903,4298,287
9291,8515,800,5394
6071,2855,5640,2080
7166,3053,3391,2800
8638,4858,207,1377
8943,4115,2139,8933
9883,678,1012,143
3474,4472,4378,6309
6039,6778,2446,4886
6097,5311,8192,2123
6605,5334,385,2557
6189,7081,7423,5632
2572,2308,5053,1777
5364,1487,2836,6591
8199,9628,6069,7889
8934,2318,6398,9762
6876,8316,7538,5961
667,831,615,443
5708,1059,5440,2961
5959,7588,5036,4831
8637,9924,6733,1398
9767,3376,5991,7717
9924,8637,6733,1398
6806,8811,381,7556
9497,9875,7399,777
1872,7126,8545,4134
7126,1872,8545,6549
7571,9227,7492,5619
6166,1099,7669,3480
6922,5424,9700,4397
4226,2377,1413,1170
6872,9444,5461,2418
8828,7856,3599,1044
9444,6872,5461,2418
2091,4680,4619,2405
4089,6757,3042,5741
4680,4619,2091,4121
5705,8386,7544,5743
8386,5705,9454,7544
2223,2670,2203,989
2647,6038,4904,3631
3716,5026,3921,4528
3737,7498,1552,4811
5570,4795,4187,3804
6038,2647,7360,3631
6507,5209,3175,2009
6654,1734,2436,1048
7360,6038,3631,2647
7843,61,551,9091
9522,1313,9568,5885
8463,3287,1060,6988
3768,3478,4651,3188
4651,3768,5837,3478
5837,4651,3768,3478
8424,3309,7470,1450
5436,849,2812,5029
9489,2280,3721,6124
7074,3948,3700,8896
8289,7370,2053,9689
4146,6544,5835,7918
5835,6544,4146,7918
1618,2940,4320,504
2961,4612,3439,90
3962,4988,267,2772
4174,286,302,152
6437,7489,4482,5909
6957,5142,3140,8917
7104,9665,1193,2495
1244,234,3919,147
2153,6343,938,1295
3980,6343,2153,1295
4954,8720,5271,4267
5129,5365,4846,2878
5445,4218,2069,6109
5781,5121,4636,5758
6343,2153,3980,1295
6796,6549,8545,7126
8009,5924,4555,4774
4852,2335,4576,1044
6214,9190,3275,1754
7355,4306,6515,452
7817,6887,3960,4783
8062,4361,1191,2873
6147,5225,975,5518
1828,835,893,720
2434,6576,893,720
3629,1828,2434,2851
3678,4835,5130,5778
4558,1277,3591,1721
4835,3678,5130,5493
5968,2963,7977,3591
6200,5525,6306,6324
6362,3301,8004,7516
8979,3594,6187,5870
4616,5799,3058,8945
4636,5121,5781,2055
5799,4616,3058,8945
1229,971,1632,844
1632,1229,1775,844
2409,4847,1875,1836
3303,728,3740,4010
3376,7720,9767,8260
3743,2096,6724,3740
5601,6514,7858,3740
6724,5438,3740,3743
9023,2302,66,186
8630,5568,3937,2155
2248,1241,3667,1092
3841,6069,8199,7889
4557,6300,5305,3034
4714,2058,459,7896
7652,7556,8073,2994
9719,7044,2065,940
9788,5276,3599,3315
9069,4351,3991,5066
9831,8793,6748,290
6791,6770,1806,8690
1013,3159,4169,913
4136,2744,5094,7385
2635,2928,1692,573
3358,1687,1223,9758
4751,3777,2845,2265
5317,4181,2156,5356
2838,921,2112,2161
3372,4033,1453,1667
4033,1667,3372,2456
4381,1453,8044,9569
5320,6925,3723,8100
7087,4093,698,668
7441,4307,1076,1708
8346,3905,318,267
9787,459,267,262
3853,3344,9605,6455
7387,981,3473,415
9482,2566,6894,4252
2989,3851,4915,5013
3318,6550,9937,2294
5276,9788,1115,4879
5761,8544,6384,4147
1548,876,1469,679
2200,2427,2891,2756
2391,2477,3060,2531
2427,2891,2200,2756
2477,3060,2391,2531
2531,2891,2756,2427
2756,2891,2531,2909
2891,2756,2427,2531
2909,2756,2531,2891
3060,2477,2531,2391
3624,2427,2891,2200
3947,4966,1293,2733
6428,7443,279,1065
9087,7526,7188,1193
6742,6146,6304,5797
8693,2251,4168,8421
5589,7246,3206,369
3114,3233,6247,5859
5130,3678,4835,7955
5778,3678,5130,7955
7295,2278,7558,8148
9051,5130,3678,5778
2870,2456,1215,1789
6466,2161,1849,2838
5493,3678,4835,5130
5953,7795,9033,7484
7795,9033,5953,7484
8161,9661,5860,7343
8253,8555,9664,6341
9033,7795,5953,7484
7307,8635,4017,4310
8635,7307,9254,4310
3459,7090,7952,9612
4501,9865,5487,3674
8586,482,1300,2322
2819,5769,7121,239
6150,6252,2241,1991
6252,6150,2241,1519
1950,6846,5312,2526
2843,3679,753,2426
3707,4850,744,2694
7727,4850,6617,8296
8978,9566,5207,6361
9775,4213,6817,6171
3741,4846,4912,5365
5894,6878,7268,6422
6486,5692,6638,4490
7371,9635,8710,2014
8180,7719,1098,7184
8710,9635,7371,2014
9057,5501,5642,5680
1425,2358,1147,182
2358,1425,1147,182
4966,3947,1293,6749
8029,7900,2218,2792
9121,6418,6386,5538
3159,1013,6663,4169
5577,1132,9104,1292
7708,9170,6579,235
4800,6256,5134,4078
6066,7970,919,6889
6760,5743,7544,9440
7742,5162,7316,4915
8163,4319,6634,3929
4355,6332,5281,7475
5281,6332,7475,8962
6332,5281,7475,8962
8157,2843,2426,2760
1992,680,1684,2505
6541,5722,5321,3652
7539,5352,1323,3044
1815,4043,8028,5701
3206,241,3790,2068
5094,4136,1013,2744
7343,5491,9061,9608
7504,5491,2311,2750
8699,9120,4245,7330
8746,9796,3988,7011
9951,9841,4508,1131
4814,1558,7181,1047
7792,6655,9028,3221
8073,7652,7556,2994
8732,5234,3890,4677
3328,884,2734,1948
4808,2634,8365,1400
5732,1554,1298,1155
7839,8560,6894,9459
5081,3572,3071,2790
1550,4142,7745,2428
1652,2319,2428,656
1667,667,831,541
2267,1541,1437,756
2283,4573,9500,202
2319,1652,2428,3665
2428,2319,3665,1652
2488,3617,4559,415
2940,1618,4320,504
3617,4559,2488,4223
3665,2428,2319,6051
4320,2940,1618,4482
4559,3617,2488,4562
4587,7725,1608,2951
5251,1610,313,318
5406,667,443,831
5989,9075,8910,6244
6756,5742,7960,3302
7706,451,171,9462
7776,5224,4204,2201
8573,1297,5105,3655
3290,2575,692,1599
5008,5995,8865,1303
5144,5655,2859,5876
5655,5144,2673,2666
8264,7830,9655,5010
8961,2873,9277,1881
9789,8131,9655,8026
1782,2558,928,3441
1965,5360,1002,713
6434,1669,3714,1667
7164,6254,5559,1848
8606,5731,7029,8548
9355,1997,351,7657
1443,2171,1085,4809
1822,1125,1793,1085
4045,1822,1125,2749
4809,6786,1443,1085
5082,3380,4247,1882
7044,9719,1017,940
9841,4508,9951,1131
2901,4730,8236,8134
8545,7126,1872,6549
4350,5842,2626,842
2772,267,459,1028
3465,2973,3410,6139
4915,3851,5013,2989
8465,6823,5243,5030
1921,1939,454,2438
1939,2438,3014,844
3151,1765,2260,876
4831,3221,5959,5199
5800,6005,7519,7820
3969,7098,6229,5100
4859,3684,7021,7092
5154,4478,3761,8754
5110,5227,1812,9343
5329,8388,7274,6284
6678,5789,9343,5227
9343,6678,5227,5110
9903,6581,6744,5168
2386,2451,490,828
4519,7961,8132,8750
3774,5860,2049,1825
8928,4412,591,234
3838,5611,5000,6203
5000,6193,5611,6203
5005,7341,5995,5008
5611,5000,6203,6193
6193,6203,5000,5611
6203,6193,5611,5000
7236,7283,5988,4296
8170,9867,8543,8714
9907,4920,6552,7454
2855,6071,931,352
7703,2216,5726,1433
5516,5140,1047,9802
7725,4587,1608,8749
8901,2702,143,318
4066,4616,8945,3058
8060,9827,9168,6943
8505,5834,3823,5680
9477,9348,9594,3429
9786,3847,2872,2856
6736,3535,6442,5716
6519,5619,4066,4134
6945,3890,1998,8451
8027,3890,1438,7182
8182,1006,1408,2349
9279,7376,6357,6955
9914,9987,6619,9047
4518,9260,303,9865
5759,3486,3083,2394
6072,308,4732,509
7035,9658,9499,7766
8479,5911,6844,5150
1120,1108,792,1695
2731,2438,2127,6373
3100,3304,2976,999
4201,7853,4649,2409
5056,4649,3922,1875
5816,7335,8260,1266
8260,7335,5816,7720
7701,8532,8233,4711
4577,3160,831,443
6126,6709,6074,5666
6709,6126,5666,6074
8636,9814,8783,7411
9894,5666,6709,6126
7929,1065,695,279
5010,5201,7830,8264
5743,7544,6760,5705
6453,9100,316,2004
