book_id,votos,nota_media
8284,128,4.0
8285,92,3.6
8286,120,4.4
8287,143,4.2
8288,136,4.0
8289,224,3.9
8290,119,3.7
8291,120,3.9
8292,88,3.8
8294,179,4.0
8295,169,3.9
8296,105,4.1
8298,112,3.4
8300,141,3.6
8301,205,4.2
8302,123,4.0
8303,78,4.0
8304,114,3.7
8305,134,3.7
8306,186,4.0
8308,113,4.0
8309,148,3.8
8310,96,4.2
8311,149,3.9
8312,136,3.9
8313,112,3.9
8314,135,3.3
8316,176,4.1
8317,155,3.8
8318,137,3.7
8319,208,3.4
8320,159,3.7
8321,127,4.3
8322,140,3.8
8323,152,4.3
8324,180,4.1
8325,71,4.1
8326,149,4.0
8327,120,3.5
8328,104,3.5
8329,157,3.8
8330,125,3.6
8331,87,4.0
8332,227,4.1
8333,93,4.2
8334,144,3.7
8335,139,3.1
8336,88,3.9
8337,168,4.0
8338,97,3.8
8339,146,4.1
8340,151,3.6
8341,65,4.2
8342,108,3.5
8343,81,4.3
8345,155,4.3
8346,145,3.7
8347,148,3.9
8348,221,3.4
8349,200,3.8
8350,200,3.3
8351,111,4.0
8352,142,4.0
8354,124,4.1
8355,122,3.5
8356,109,3.5
8357,147,3.7
8358,149,4.0
8360,230,4.0
8361,173,3.8
8362,134,4.5
8365,111,3.5
8366,210,3.8
8367,128,3.7
8368,54,3.8
8369,99,4.1
8370,177,3.9
8371,252,4.5
8373,205,3.9
8374,97,4.1
8375,107,4.1
8376,102,4.1
8377,109,3.8
8378,157,3.7
8379,157,3.1
8380,100,3.4
8382,139,3.3
8383,140,4.1
8384,163,3.5
8385,155,3.4
8386,166,3.7
8387,141,3.8
8388,182,4.0
8389,130,3.9
8390,93,4.2
8393,141,4.3
8396,183,4.1
8397,163,3.9
8398,166,3.7
8399,161,3.7
8400,93,4.0
8401,220,3.4
8402,164,4.2
8403,102,4.0
8404,187,3.8
8405,169,3.9
8406,126,3.7
8407,135,4.1
8408,136,4.4
8409,158,3.8
8410,101,3.6
8411,134,3.9
8412,156,4.0
8413,241,3.7
8414,142,4.0
8415,124,4.3
8416,135,3.9
8417,145,3.5
8418,159,3.9
8419,114,4.2
8420,142,4.0
8421,133,3.8
8422,177,4.1
8423,63,3.7
8424,168,4.0
8425,182,3.8
8427,195,3.7
8428,249,4.2
8429,92,3.8
8430,161,4.1
8431,203,4.0
8432,184,3.9
8433,162,3.6
8434,136,3.9
8435,169,3.7
8437,75,4.3
8438,150,3.9
8439,205,3.4
8440,165,4.1
8443,113,3.9
8444,212,3.7
8445,167,4.0
8446,189,3.6
8448,223,3.5
8449,167,3.6
8450,154,4.2
8451,84,4.6
8452,157,3.8
8454,120,3.6
8455,151,4.3
8456,141,3.9
8457,210,3.5
8458,130,4.1
8460,149,4.1
8461,144,3.2
8462,144,3.7
8463,148,4.0
8464,140,4.2
8465,155,3.7
8467,176,4.0
8468,176,4.1
8469,163,3.6
8470,146,4.2
8471,189,3.7
8472,127,3.8
8473,129,3.9
8474,185,3.8
8475,190,3.7
8476,162,3.9
8478,186,4.2
8479,131,3.8
8481,91,3.9
8482,132,4.0
8483,102,3.7
8484,208,3.8
8485,93,3.8
8486,184,3.4
8487,139,4.2
8488,175,4.2
8489,130,3.3
8490,104,3.2
8491,192,3.7
8492,154,4.4
8493,136,3.7
8495,147,4.4
8496,148,3.7
8497,116,4.0
8498,87,4.0
8499,110,3.6
8501,106,4.0
8502,161,4.1
8503,127,4.1
8504,160,3.9
8505,155,3.2
8506,150,3.9
8507,174,3.9
8508,150,3.8
8509,158,4.0
8510,149,4.0
8513,104,4.2
8514,170,3.7
8515,109,3.9
8516,162,3.8
8517,128,3.7
8519,123,3.8
8521,149,4.3
8522,67,4.1
8523,194,4.0
8524,127,3.9
8525,179,3.2
8526,139,3.3
8527,151,4.3
8528,108,3.9
8529,131,4.0
8530,133,3.5
8531,184,3.7
8532,110,3.7
8533,106,4.2
8534,114,3.6
8535,143,4.1
8536,131,3.8
8537,141,3.6
8539,201,4.0
8540,112,3.3
8541,182,3.9
8542,220,4.3
8543,112,3.7
8544,103,3.8
8545,147,3.9
8546,114,4.1
8547,134,3.9
8548,77,4.6
8549,96,3.9
8550,144,3.6
8552,108,4.4
8553,113,3.9
8554,125,4.1
8555,134,4.1
8556,136,3.9
8557,139,4.1
8558,234,3.9
8559,105,3.6
8560,121,4.1
8561,118,3.7
8562,105,4.0
8563,156,4.2
8564,122,3.6
8565,153,3.6
8566,147,3.8
8567,119,4.4
8568,175,4.1
8569,124,4.7
8570,130,3.8
8571,104,4.3
8572,106,3.9
8573,111,3.6
8574,83,3.7
8575,117,3.8
8577,107,4.3
8578,220,4.3
8579,180,4.2
8580,103,4.0
8581,146,4.0
8582,158,3.8
8584,133,4.0
8585,138,3.9
8586,130,3.7
8588,143,3.7
8589,87,4.1
8590,136,3.9
8591,183,4.1
8592,155,4.2
8593,140,3.7
8594,220,3.6
8595,136,4.3
8596,142,4.1
8597,104,3.2
8598,123,3.9
8599,107,4.3
8600,143,3.8
8601,57,3.7
8602,165,4.0
8604,78,4.0
8605,68,4.0
8606,123,4.4
8607,109,4.0
8608,201,4.2
8609,205,4.1
8610,123,3.4
8611,123,4.0
8612,125,3.9
8613,102,3.6
8615,205,4.3
8617,133,3.9
8618,125,4.1
8619,143,4.4
8620,217,4.3
8621,145,4.1
8623,115,4.2
8624,174,4.1
8625,222,3.7
8626,208,3.7
8627,122,4.0
8628,132,4.0
8630,210,3.4
8631,162,3.8
8632,152,3.7
8633,134,3.9
8634,65,3.4
8635,122,4.1
8636,103,3.7
8637,177,3.8
8638,148,4.2
8639,100,4.0
8640,135,4.2
8641,106,4.4
8643,132,4.0
8644,167,3.7
8645,133,4.0
8647,143,4.0
8648,107,4.4
8649,141,3.9
8650,106,4.1
8651,195,3.9
8652,165,3.8
8653,130,3.7
8654,213,3.5
8655,107,3.5
8656,162,3.6
8657,153,4.0
8658,170,3.7
8659,146,3.7
8660,150,4.2
8661,76,3.5
8662,145,4.1
8663,141,4.7
8665,213,4.2
8666,118,3.9
8667,166,4.0
8669,139,4.1
8670,110,3.8
8671,122,3.7
8672,146,3.8
8673,106,3.8
8674,161,4.2
8675,123,4.2
8676,164,3.5
8677,163,3.9
8679,169,3.7
8680,101,4.4
8681,152,4.0
8682,139,3.6
8683,176,3.1
8685,110,3.8
8686,118,3.3
8687,123,4.3
8688,129,3.2
8689,99,4.1
8690,123,3.9
8691,119,3.9
8692,156,3.8
8693,144,3.5
8694,220,4.2
8695,144,4.0
8696,174,4.0
8697,156,3.3
8698,138,4.1
8699,196,4.4
8700,147,4.5
8701,122,4.1
8702,136,4.0
8703,131,4.0
8704,120,4.0
8705,155,4.1
8706,188,4.1
8707,106,3.9
8708,135,3.8
8709,122,3.6
8710,142,3.9
8711,135,3.7
8712,70,3.9
8714,78,3.9
8715,138,4.0
8716,156,3.7
8717,100,3.6
8718,75,3.8
8719,106,3.9
8720,117,3.7
8721,116,4.0
8722,187,3.9
8723,122,3.2
8724,145,3.4
8725,155,4.1
8726,178,3.8
8727,157,3.7
8728,141,3.5
8729,156,3.8
8730,169,4.0
8731,187,3.4
8732,87,4.1
8733,166,4.0
8734,128,3.4
8735,188,3.2
8736,90,3.7
8737,107,4.3
8738,90,4.4
8739,126,3.7
8740,162,3.9
8741,123,3.6
8742,135,3.5
8743,114,4.3
8745,96,3.2
8746,205,4.2
8747,92,4.0
8749,124,3.9
8750,164,3.9
8751,131,4.1
8752,102,4.2
8753,179,3.9
8754,81,3.1
8756,174,4.0
8758,143,4.0
8759,143,3.4
8760,149,3.7
8761,137,3.9
8762,147,4.1
8763,173,3.5
8764,159,3.7
8765,123,3.4
8766,167,3.6
8767,196,3.5
8768,149,4.5
8769,110,4.1
8771,211,4.2
8772,135,3.4
8773,96,4.4
8774,166,3.9
8775,115,4.1
8776,148,4.1
8777,166,3.5
8778,111,3.9
8779,148,3.7
8780,108,3.6
8781,187,3.7
8782,119,4.0
8783,143,3.5
8784,119,3.7
8785,172,4.2
8786,130,3.8
8787,196,3.8
8788,116,3.5
8789,144,4.0
8790,155,3.8
8791,177,3.8
8792,125,4.0
8793,89,3.5
8794,76,4.0
8795,129,3.4
8796,135,4.1
8797,130,3.7
8798,125,3.7
8799,173,4.1
8800,143,3.8
8801,137,3.7
8802,172,3.6
8803,145,3.8
8804,94,3.6
8805,111,3.9
8806,122,4.0
8807,97,3.9
8809,124,3.5
8811,170,3.9
8812,64,3.6
8814,162,4.0
8815,92,3.4
8816,176,3.3
8817,207,4.1
8818,123,4.3
8819,195,4.4
8820,150,4.2
8822,170,4.2
8823,120,4.4
8824,200,4.2
8826,163,4.3
8827,115,3.7
8828,121,3.7
8829,233,4.5
8830,156,3.6
8831,61,4.4
8832,133,4.0
8833,201,4.1
8836,97,3.8
8837,142,3.5
8838,167,3.8
8840,127,3.8
8841,200,3.4
8842,121,3.7
8843,151,3.9
8844,130,3.4
8845,99,4.0
8846,118,3.9
8847,132,4.3
8848,108,3.7
8849,148,3.9
8850,139,4.1
8851,165,3.9
8853,193,4.1
8854,94,4.6
8855,66,3.7
8856,138,4.2
8857,182,4.0
8858,103,4.0
8859,118,4.2
8860,181,3.7
8861,130,4.0
8862,120,3.8
8863,148,4.1
8864,138,3.9
8865,107,3.9
8866,103,3.6
8867,156,4.2
8868,173,3.6
8869,121,3.9
8870,196,4.1
8871,119,3.8
8872,136,4.0
8873,168,4.0
8874,160,2.7
8875,114,3.8
8876,144,3.2
8877,108,3.9
8878,143,3.7
8879,116,3.8
8880,140,4.5
8881,155,3.9
8882,74,3.7
8883,126,4.0
8884,139,3.9
8885,161,3.6
8886,116,3.8
8887,142,3.9
8888,130,3.9
8890,134,4.4
8891,133,3.9
8893,168,4.0
8894,145,3.8
8895,133,3.7
8896,183,3.6
8897,110,4.0
8898,160,4.0
8899,172,4.0
8900,162,3.5
8901,120,4.2
8902,100,4.1
8903,71,3.9
8904,133,4.1
8905,179,3.4
8906,254,4.1
8907,98,4.3
8908,133,3.7
8909,168,4.4
8910,147,4.0
8912,109,3.7
8913,66,4.0
8914,147,3.6
8915,104,3.9
8916,165,3.4
8917,106,4.2
8919,121,3.2
8920,106,3.1
8921,123,3.4
8922,157,3.9
8923,134,3.9
8924,144,4.2
8925,80,4.0
8926,105,4.5
8927,84,4.0
8928,110,3.8
8929,103,3.9
8930,133,3.8
8931,173,3.8
8932,88,3.6
8933,100,4.4
8934,109,3.6
8935,108,3.5
8936,125,4.1
8937,124,4.0
8938,112,3.8
8939,143,3.5
8940,89,4.2
8942,107,3.6
8943,102,4.1
8944,189,3.8
8945,133,4.0
8946,75,4.7
8947,102,4.1
8948,63,4.0
8949,154,3.8
8950,111,3.7
8951,180,3.9
8953,116,3.3
8956,110,3.6
8957,138,3.8
8958,127,3.6
8960,152,3.0
8961,135,3.7
8962,102,4.1
8963,123,3.8
8964,59,4.2
8965,179,4.3
8966,149,4.1
8967,100,4.2
8968,131,3.9
8969,176,4.1
8971,54,4.1
8972,166,4.0
8973,153,3.9
8974,129,3.6
8975,126,3.7
8976,170,4.5
8977,129,3.7
8978,176,4.8
8979,162,4.2
8980,103,3.2
8981,99,3.4
8982,178,4.5
8983,146,3.6
8984,121,3.9
8985,95,3.8
8986,188,3.4
8987,190,3.6
8988,149,4.0
8989,102,3.9
8990,131,3.8
8992,101,3.6
8993,80,3.5
8994,143,3.8
8995,170,3.7
8996,125,4.3
8997,117,4.0
8998,145,4.0
8999,55,4.2
9000,149,3.7
9001,95,3.1
9002,102,3.7
9003,133,3.7
9004,114,4.6
9005,101,3.3
9006,177,4.0
9007,159,3.8
9008,112,4.0
9010,136,4.1
9011,68,4.2
9013,145,3.7
9014,81,4.0
9015,128,4.1
9016,89,3.8
9017,96,3.8
9018,125,4.2
9019,184,3.9
9020,117,3.6
9021,199,2.6
9022,171,3.8
9023,135,3.6
9024,126,4.4
9025,141,3.5
9026,185,3.7
9028,83,4.3
9029,150,4.0
9031,129,4.2
9032,63,4.2
9033,123,3.8
9034,138,4.0
9036,128,3.8
9037,143,4.3
9038,120,3.4
9040,109,3.8
9042,159,3.8
9043,149,4.0
9044,168,4.1
9045,152,4.0
9046,147,4.2
9047,126,4.0
9048,95,4.3
9049,108,4.0
9050,94,4.2
9051,67,3.8
9052,162,4.3
9053,132,4.4
9054,180,3.7
9055,74,4.3
9056,125,3.7
9057,183,3.7
9058,139,4.3
9059,133,4.1
9060,82,3.4
9061,116,4.0
9062,148,3.8
9063,160,4.1
9064,134,3.8
9065,194,3.7
9066,123,4.1
9068,161,3.7
9069,121,4.0
9070,176,3.4
9071,129,4.3
9072,153,3.3
9073,114,4.1
9074,142,4.0
9075,121,3.9
9076,112,4.6
9077,142,3.9
9078,116,4.0
9079,146,4.0
9080,66,3.7
9081,131,3.6
9082,116,3.8
9083,127,3.4
9084,153,3.9
9085,182,3.9
9086,115,3.8
9087,97,3.8
9088,104,3.8
9091,121,3.5
9092,121,4.3
9093,103,3.8
9094,97,4.0
9095,137,4.1
9096,135,3.9
9097,77,4.0
9098,122,3.8
9100,114,4.0
9102,122,4.1
9103,175,3.6
9104,139,3.9
9106,108,4.1
9107,103,3.1
9110,111,4.2
9111,102,3.9
9112,182,4.3
9113,102,3.8
9114,107,4.4
9115,176,3.5
9116,181,3.8
9117,94,3.6
9118,98,3.4
9119,118,4.3
9120,133,4.2
9121,128,4.2
9123,99,4.3
9124,123,4.2
9125,149,4.3
9126,101,4.1
9127,101,3.8
9128,160,4.2
9129,98,3.7
9130,106,4.2
9131,96,3.9
9132,129,3.8
9133,143,4.0
9134,107,4.2
9135,132,4.2
9137,127,3.8
9138,117,3.5
9139,147,4.5
9140,157,4.1
9141,170,4.7
9142,122,4.1
9143,94,3.6
9144,145,4.0
9145,143,3.5
9146,106,4.4
9147,219,4.5
9148,122,3.9
9149,164,3.9
9150,119,3.6
9151,119,4.1
9152,173,3.5
9153,126,4.2
9154,148,3.8
9155,137,3.9
9156,146,4.2
9157,182,3.6
9158,159,3.5
9159,133,3.7
9160,130,4.0
9161,114,4.4
9162,115,4.3
9163,148,3.3
9166,189,3.3
9168,101,4.0
9169,110,3.4
9170,147,3.7
9171,153,3.8
9172,140,3.9
9173,107,3.9
9175,179,4.0
9176,118,3.7
9177,135,3.6
9178,126,3.7
9179,102,3.5
9180,167,3.7
9182,77,4.3
9183,100,4.2
9184,179,4.3
9185,137,3.8
9186,147,3.7
9187,109,4.0
9188,147,3.4
9189,130,4.1
9190,102,4.4
9191,110,3.6
9192,171,4.1
9193,117,3.5
9194,155,4.1
9195,169,4.0
9196,113,3.6
9198,199,3.7
9199,147,3.9
9200,143,4.0
9201,145,4.0
9202,85,3.6
9203,93,4.0
9204,106,3.5
9205,134,3.4
9206,137,3.8
9208,91,4.2
9209,72,4.3
9210,138,4.1
9211,101,3.7
9212,108,4.1
9213,166,4.1
9214,87,3.8
9215,150,3.9
9216,162,4.0
9217,155,4.0
9218,116,3.9
9219,83,4.1
9220,119,3.2
9222,100,4.3
9223,89,3.5
9225,146,4.0
9227,119,4.0
9228,65,4.2
9229,101,3.6
9230,208,4.2
9231,119,4.2
9232,149,3.9
9233,138,4.0
9234,202,3.5
9236,109,3.2
9237,126,3.4
9238,88,4.0
9239,164,4.1
9240,140,3.7
9241,131,4.1
9242,153,3.8
9243,88,4.0
9245,133,4.4
9246,119,3.6
9247,140,4.0
9249,52,4.0
9250,103,3.8
9251,104,3.8
9252,125,4.4
9253,204,4.0
9254,122,4.0
9255,167,3.7
9256,126,3.8
9258,148,4.0
9259,171,4.0
9260,48,4.0
9262,78,4.0
9263,119,3.8
9264,133,3.2
9267,197,3.0
9268,150,4.2
9270,147,3.7
9271,76,3.2
9272,140,3.9
9273,130,3.7
9274,106,4.2
9275,81,4.1
9276,133,4.0
9277,126,3.7
9279,124,3.9
9280,111,4.0
9281,151,3.8
9282,139,4.1
9283,76,4.1
9284,97,3.8
9285,132,3.6
9286,94,4.0
9287,126,3.5
9288,158,3.5
9289,102,4.1
9290,156,3.1
9291,118,3.8
9292,68,3.7
9293,107,3.8
9294,107,4.2
9295,149,4.0
9296,112,3.9
9297,107,4.3
9298,127,4.2
9299,149,3.6
9300,119,3.3
9301,77,4.4
9302,139,3.7
9303,109,4.1
9304,121,3.7
9305,147,3.4
9306,110,3.6
9307,53,4.1
9308,175,4.3
9309,166,3.5
9310,107,3.9
9311,119,3.8
9312,115,3.9
9313,131,4.0
9314,121,3.7
9315,36,3.7
9316,104,4.1
9317,148,3.7
9318,104,4.2
9319,113,4.5
9320,80,3.7
9321,95,4.1
9322,94,3.9
9323,114,3.7
9324,118,3.7
9325,112,3.9
9326,102,4.0
9327,131,4.2
9329,85,4.1
9330,146,4.0
9331,140,3.8
9333,159,3.8
9334,114,4.2
9335,78,3.4
9336,102,3.8
9337,88,4.1
9338,105,4.0
9339,102,4.1
9340,114,4.0
9341,124,3.3
9342,128,4.1
9343,151,4.2
9344,105,3.8
9346,141,3.9
9347,63,3.8
9348,130,3.5
9350,90,3.9
9352,123,3.9
9353,72,3.7
9354,78,4.1
9355,129,3.5
9356,88,3.8
9357,121,3.3
9358,100,4.1
9359,109,4.0
9360,217,4.5
9361,138,3.6
9362,158,3.9
9363,182,3.7
9364,105,3.9
9365,104,4.1
9366,138,4.1
9367,99,3.8
9368,141,4.0
9369,112,3.4
9371,171,3.8
9372,163,4.1
9374,60,4.0
9375,82,3.7
9376,175,4.2
9377,87,4.2
9378,94,4.2
9379,100,4.1
9380,91,4.1
9381,98,3.9
9382,149,4.0
9383,154,3.9
9384,123,3.6
9385,82,4.1
9386,154,3.5
9387,112,4.0
9388,196,4.1
9389,114,4.0
9390,107,3.6
9391,136,3.6
9392,139,3.9
9393,146,3.9
9394,127,3.4
9395,118,3.5
9396,126,3.3
9397,125,3.9
9398,123,3.9
9399,104,4.1
9400,175,3.7
9401,69,4.4
9402,126,3.8
9403,131,3.8
9404,116,3.9
9405,98,3.6
9406,161,3.8
9407,168,3.9
9408,161,4.1
9409,187,3.6
9410,161,3.8
9414,129,4.3
9415,109,4.2
9416,73,3.3
9417,130,4.1
9418,68,3.8
9419,102,3.5
9421,119,3.9
9422,115,3.5
9423,107,3.8
9424,155,3.9
9425,121,3.5
9427,121,3.4
9428,169,3.8
9429,114,3.7
9430,101,3.7
9431,110,3.9
9432,98,4.2
9433,169,3.6
9434,137,4.0
9435,94,4.2
9436,100,3.6
9437,138,3.8
9438,111,3.4
9439,93,4.2
9440,151,3.7
9441,90,4.2
9442,100,3.9
9443,102,4.2
9444,106,4.0
9446,70,3.6
9447,141,3.6
9448,157,4.1
9449,108,3.5
9450,160,3.7
9451,119,3.6
9452,121,4.1
9453,138,4.3
9454,146,3.5
9455,155,3.7
9456,113,4.1
9457,122,4.4
9458,85,4.3
9459,92,4.2
9460,79,4.0
9461,110,4.0
9462,171,3.4
9463,148,3.8
9464,134,3.8
9465,90,3.8
9466,140,4.3
9468,171,4.2
9469,165,3.7
9470,104,4.5
9471,160,3.8
9472,128,3.7
9473,108,3.1
9475,90,3.8
9476,149,3.6
9477,114,3.6
9478,170,4.1
9479,48,4.2
9480,135,3.9
9481,167,3.8
9482,131,4.0
9483,112,4.2
9484,122,3.5
9487,73,3.7
9488,135,4.2
9489,84,3.6
9490,138,4.1
9491,123,4.2
9492,102,3.6
9493,152,3.6
9494,164,3.8
9495,105,4.2
9496,159,4.1
9497,96,3.3
9498,111,4.2
9499,117,4.0
9500,121,3.7
9501,133,3.9
9502,93,4.1
9503,156,3.5
9504,144,4.3
9505,89,4.1
9506,173,3.6
9507,98,3.9
9508,146,3.7
9509,124,3.8
9510,111,4.0
9512,114,3.4
9513,164,3.1
9514,153,3.6
9515,120,3.7
9516,143,3.8
9518,75,4.3
9519,147,3.7
9520,112,3.9
9521,93,3.9
9522,97,4.1
9523,120,2.7
9524,109,4.1
9525,141,4.1
9526,107,3.9
9527,135,4.0
9528,128,4.2
9529,59,4.2
9530,83,3.6
9531,72,4.5
9532,141,3.7
9533,140,3.8
9536,113,4.5
9537,86,4.4
9538,160,3.7
9539,126,4.1
9541,103,3.5
9542,157,3.8
9543,145,3.8
9544,95,3.4
9545,180,4.1
9546,159,3.9
9547,98,3.6
9549,133,3.6
9550,139,3.8
9551,92,3.9
9552,160,3.5
9553,41,4.3
9554,144,3.9
9556,139,3.8
9557,203,4.1
9559,176,3.5
9560,101,3.8
9561,109,3.9
9562,132,3.9
9563,74,3.9
9564,120,3.7
9565,123,3.6
9566,147,4.8
9567,108,3.8
9568,89,4.1
9569,112,4.6
9571,99,4.1
9573,73,3.6
9574,129,3.6
9575,107,4.0
9576,76,4.1
9577,158,4.0
9578,93,4.3
9579,151,3.1
9580,71,4.3
9581,106,3.8
9582,133,3.5
9583,129,4.0
9584,128,3.8
9585,116,3.9
9586,120,3.8
9587,111,4.1
9588,173,3.4
9589,111,4.3
9590,86,3.8
9591,128,4.3
9592,147,4.0
9593,140,3.9
9594,123,3.5
9595,106,3.5
9596,95,3.3
9597,105,4.2
9598,85,4.3
9599,139,3.6
9600,169,3.4
9601,89,4.2
9602,119,3.7
9603,89,3.8
9604,101,4.0
9605,190,3.9
9606,105,3.7
9607,117,3.7
9608,190,4.1
9609,138,4.2
9611,113,3.7
9612,115,3.7
9613,125,4.0
9614,121,3.8
9615,128,4.1
9616,104,3.9
9617,92,4.2
9618,109,3.7
9620,114,4.2
9621,155,3.6
9622,153,3.8
9623,195,3.8
9624,87,4.1
9625,117,4.0
9626,145,4.4
9627,119,3.8
9628,149,3.4
9629,112,4.0
9630,146,3.9
9632,124,3.3
9633,107,3.4
9634,131,3.6
9635,132,3.9
9636,142,4.0
9637,125,3.4
9638,119,3.7
9639,174,3.9
9640,120,4.0
9641,129,3.4
9642,122,3.8
9643,176,3.7
9645,150,3.7
9647,167,3.8
9648,108,3.8
9649,97,3.9
9650,158,4.0
9651,125,3.7
9652,145,4.1
9653,124,3.9
9654,110,3.5
9655,148,3.8
9656,110,4.3
9657,164,4.2
9658,113,4.1
9659,103,3.4
9660,108,4.0
9661,164,4.2
9662,127,4.1
9663,183,3.5
9664,112,4.3
9665,86,4.0
9666,102,3.5
9667,109,4.1
9668,152,4.0
9669,97,3.3
9670,79,3.5
9671,120,4.1
9672,129,4.1
9673,118,4.4
9675,155,3.6
9676,195,4.2
9677,126,3.8
9678,132,3.9
9679,123,4.0
9680,101,3.4
9681,166,4.1
9682,112,3.9
9684,143,3.4
9686,117,3.9
9687,117,4.1
9688,116,4.2
9689,190,3.9
9690,85,4.1
9691,140,3.5
9692,113,3.7
9694,103,3.8
9695,113,3.9
9696,116,4.2
9698,129,4.1
9699,155,3.7
9700,96,3.7
9701,97,4.0
9702,128,4.0
9704,116,3.5
9707,121,4.1
9708,109,3.5
9709,73,3.6
9710,94,3.6
9711,168,4.1
9712,112,4.5
9714,125,4.1
9715,154,3.5
9716,103,3.7
9717,99,3.8
9718,108,3.4
9719,163,3.4
9720,90,4.2
9721,91,4.1
9722,163,3.2
9723,181,3.7
9724,70,3.7
9726,105,3.7
9727,121,4.0
9728,93,3.9
9729,79,3.8
9730,108,4.0
9731,155,3.8
9732,73,4.0
9733,117,4.3
9734,90,4.1
9736,136,3.8
9737,124,3.9
9738,86,3.7
9739,90,4.0
9740,123,4.1
9741,140,4.2
9742,92,3.6
9743,147,3.8
9744,167,3.7
9745,87,3.5
9746,146,4.2
9747,200,4.3
9748,168,3.7
9749,145,3.6
9750,142,4.0
9751,106,4.2
9752,140,3.3
9753,116,4.4
9754,127,3.9
9755,85,3.5
9756,115,3.8
9757,92,4.4
9758,138,4.3
9759,114,3.5
9760,68,4.0
9761,210,4.0
9762,61,3.2
9763,120,3.6
9764,127,3.9
9765,73,3.8
9766,117,3.9
9767,149,4.0
9768,115,4.0
9769,54,4.1
9771,121,3.5
9772,161,3.6
9773,169,3.8
9774,102,4.5
9775,109,4.0
9776,142,4.3
9778,128,4.1
9779,66,4.0
9780,100,4.2
9781,77,4.4
9783,93,4.4
9784,161,4.3
9785,92,3.5
9786,112,3.8
9787,137,3.8
9788,92,4.1
9789,153,3.7
9790,113,3.9
9791,153,3.4
9792,136,3.6
9793,142,3.9
9794,150,3.5
9795,94,3.9
9796,194,4.3
9797,102,4.0
9798,94,4.3
9800,110,4.5
9802,73,3.8
9803,146,4.0
9804,93,4.2
9805,127,3.9
9806,73,4.7
9807,121,3.9
9808,108,4.2
9809,117,3.6
9810,128,3.6
9811,99,4.3
9812,122,4.0
9813,77,3.5
9814,133,3.6
9815,69,4.0
9817,115,4.2
9818,114,4.4
9819,142,4.0
9820,127,3.5
9821,78,4.1
9822,148,4.1
9823,173,3.6
9824,92,4.0
9826,89,4.1
9827,105,4.0
9828,148,3.6
9830,163,3.6
9831,87,3.5
9832,95,3.8
9833,108,3.7
9834,164,3.7
9835,123,4.2
9837,124,3.4
9838,81,4.4
9839,125,3.7
9841,141,3.7
9842,102,4.6
9843,128,4.1
9845,102,4.1
9846,95,4.2
9847,109,3.6
9848,131,4.4
9849,146,4.1
9851,112,4.3
9852,153,3.7
9853,106,4.0
9854,158,3.3
9855,135,3.7
9856,103,3.7
9857,123,3.8
9858,68,3.7
9859,125,3.8
9860,158,3.8
9861,136,3.9
9862,136,3.4
9863,150,3.7
9864,107,3.8
9865,89,4.1
9866,143,3.7
9867,97,4.2
9868,129,3.9
9870,107,4.1
9871,117,4.2
9873,86,4.4
9874,147,3.8
9875,74,3.6
9876,128,4.4
9878,89,3.9
9879,120,3.8
9880,113,3.4
9881,100,3.6
9882,147,3.6
9883,128,3.7
9884,67,3.9
9885,121,3.6
9886,90,4.3
9887,115,3.6
9888,89,4.0
9890,159,3.6
9891,67,4.0
9892,203,4.2
9894,136,3.9
9896,153,3.5
9897,103,4.0
9898,107,4.1
9899,111,4.0
9901,155,4.0
9902,109,4.0
9903,63,3.9
9905,116,3.4
9906,92,4.4
9907,159,3.2
9908,89,3.8
9909,97,3.9
9910,135,4.1
9911,147,3.9
9912,100,4.4
9914,108,4.0
9915,92,3.7
9916,137,3.3
9917,121,3.8
9918,52,3.5
9919,112,3.9
9920,122,3.5
9921,154,4.2
9922,161,4.0
9923,206,4.5
9924,159,3.7
9925,137,3.7
9926,127,3.9
9927,139,3.8
9928,148,3.5
9930,142,3.3
9931,86,3.6
9932,79,4.2
9933,120,4.4
9934,76,4.1
9935,163,4.1
9936,116,3.7
9937,140,3.7
9938,168,3.9
9939,88,4.0
9940,93,3.9
9941,72,4.0
9942,88,3.9
9943,104,4.5
9944,88,4.0
9946,109,4.1
9947,112,3.4
9948,99,4.2
9949,106,3.6
9950,109,4.2
9951,121,3.7
9952,81,4.5
9953,105,4.3
9954,107,3.5
9955,118,3.8
9956,105,4.3
9957,110,3.3
9958,74,3.8
9960,144,3.8
9961,138,3.4
9962,98,3.8
9963,147,3.7
9964,164,4.0
9965,130,3.3
9966,145,3.7
9968,87,3.9
9969,81,3.9
9970,103,3.6
9972,166,3.6
9973,106,4.2
9974,171,4.0
9975,112,4.0
9976,141,3.9
9977,173,3.7
9978,107,3.8
9979,87,4.0
9980,59,3.9
9981,159,3.9
9982,125,4.1
9983,67,4.4
9984,112,4.0
9985,109,3.7
9986,65,4.0
9987,108,4.1
9988,100,3.9
9990,176,3.5
9991,122,3.7
9992,112,4.0
9993,92,4.0
9994,135,4.2
9995,202,3.1
9996,141,4.0
9997,93,4.5
9998,102,4.3
9999,130,3.7
10000,111,4.0
