book_id,author
3581,Thomas Pynchon
3582,Brennan Manning
3582,Michael W. Smith
3582,Rich Mullins
3583,Meg Cabot
3584,Wilbur Smith
3585,Willa Cather
3586,Naomi Klein
3587,Jonas Jonasson
3587,Rachel Willson-Broyles
3588,Ann Patchett
3589,Abbi Glines
3590,Günter Grass
3591,Lee Strobel
3592,Kerstin Gier
3593,Shannon Hale
3593,James Noel Smith
3594,Arthur Conan Doyle
3595,Edith Hamilton
3595,Steele Savage
3596,Anna Dewdney
3597,Al Franken
3598,Chuck Klosterman
3599,Leah Remini
3599,Rebecca Paley
3600,Kurt Vonnegut Jr.
3601,Steven Erikson
3602,Eric Shanower
3602,Skottie Young
3602,L. Frank Baum
3715,Charles Dickens
3715,Mark Ford
3603,Atul Gawande
3604,Edith Hahn Beer
3604,Susan Dworkin
3604,Susan Sarandon
3604,Julia Ormond
3604,Rory Kennedy
3605,Nora Roberts
3606,Ree Drummond
3607,Jennifer L. Armentrout
3608,Laurell K. Hamilton
3609,Brian Greene
3610,Jane Green
3611,Charlaine Harris
3612,Sue Grafton
3613,Chaim Potok
3614,Tim LaHaye
3614,Jerry B. Jenkins
3615,Julie Kibler
3616,J.R. Ward
3617,Carrie Jones
3618,Carrie Fisher
3619,Karin Slaughter
3621,Louise Penny
3622,James Patterson
3622,Maxine Paetro
3623,James Patterson
3623,Michael Ledwidge
3624,Rick Riordan
3624,Gordon Korman
3624,Peter Lerangis
3624,Jude Watson
3625,Sam Harris
3626,Mary E. Pearson
3627,John Flanagan
3628,Bill Watterson
3629,Rumiko Takahashi
3630,Ron Rash
3631,Hampton Sides
3632,Iain M. Banks
3633,Gail McHugh
3634,Marisa de los Santos
3635,Jeff Smith
3636,Christopher Paolini
3637,Christopher Pike
3638,Marilynne Robinson
3639,Dodie Smith
3639,Michael Dooling
3640,Sidney Sheldon
3641,F. Scott Fitzgerald
3642,Daniel Defoe
3643,E.L. Doctorow
3644,David Weber
3645,Ben Goldacre
3646,Ruth Reichl
3647,Jo Nesbø
3648,Tamora Pierce
3649,Cherrie Lynn
3650,David Foster Wallace
3651,Ai Yazawa
3652,Joseph Delaney
3652,Patrick  Arrasmith
3653,Tess Gerritsen
3654,Terry Pratchett
3655,Morgan Matson
3656,Plum Sykes
3657,Robert Cormier
3658,Teddy Slater
3658,Ron Dias
3658,Ric González
3659,Michael Punke
3660,Neil Gaiman
3660,Michael Zulli
3660,Jon J. Muth
3660,Charles Vess
3660,Mikal Gilmore
3661,Clayton M. Christensen
3662,Teddy Slater
3662,Bill Langley
3662,Ron Dias
3662,Walt Disney Company
3663,Tamora Pierce
3664,Anthony Horowitz
3665,Ally Carter
3667,Bill O''Reilly
3667,Martin Dugard
3668,James Rollins
3669,Foundation for Inner Peace
3670,James S.A. Corey
3671,Nelson DeMille
3672,Brian K. Vaughan
3672,Pia Guerra
3672,José Marzán Jr.
3673,Kim Harrison
3674,Wayne W. Dyer
3675,Jack Weatherford
3676,Theodore Dreiser
3677,Cinda Williams Chima
3678,Andrea Hirata
3679,Bryan Lee O'Malley
3680,Patricia Cornwell
3681,Joanne Fluke
3682,Mitchell Zuckoff
3683,Sam Kean
3684,Clive Barker
3685,Bill Dedman
3685,Paul Clark Newell Jr.
3686,Tracy Chevalier
3687,Rachel Caine
3688,Douglas Preston
3688,Lincoln Child
3689,Brother Lawrence
3690,Lee Child
3691,Catherine Ryan Hyde
3826,Susan Cooper
3692,Wallace Stegner
3693,John Sandford
3694,Bob Goff
3695,Benjamin Graham
3695,Jason Zweig
3695,Warren Buffett
3696,Stephen Hawking
3697,Joe Abercrombie
3698,Blanche Fisher Wright
3699,Oscar Wilde
3700,William Shakespeare
3700,John Jowett
3701,Anna Todd
3703,Philip Roth
3704,Cassandra Clare
3704,Sarah Rees Brennan
3704,Maureen Johnson
3704,Cassandra Jean
3705,Michael Connelly
3706,Tarryn Fisher
3707,Jon Kabat-Zinn
3708,Banana Yoshimoto
3708,Megan Backus
3709,Eric Van Lustbader
3710,Judith McNaught
3711,Paolo Bacigalupi
3712,Suzanne Collins
3713,James Patterson
3713,Peter de Jonge
3714,Maureen Johnson
3716,Dean Koontz
3716,Kevin J. Anderson
3716,Chuck Dixon
3716,Brett Booth
3717,Jean-Jacques Rousseau
3717,Maurice Cranston
3718,Laurie Halse Anderson
3719,Ernesto Sabato
3720,Alexander Hamilton
3720,James Madison
3720,John Jay
3720,Philo-Publius
3720,Clinton Rossiter
3720,Charles R. Kessler
3721,Julie Anne Peters
3722,Elena Ferrante
3722,Ann Goldstein
3723,E. Lockhart
3724,Sarah Blake
3724,Orlagh Cassidy
3725,Michael J. Sullivan
3726,Nic Sheff
3727,Daniel O'Malley
3728,Frank Beddor
3729,Philippa Gregory
3730,Joyce Maynard
3731,Terry Pratchett
3732,Christina Lauren
3733,Ed Catmull
3733,Amy Wallace
3734,Frida Kahlo
3734,Carlos Fuentes
3734,Sarah M. Lowe
3735,Stephen King
3735,Bernie Wrightson
3735,Michele Wrightson
3736,Bob McCabe
3737,Jeff Shaara
3738,Gena Showalter
3739,Madeleine L'Engle
3740,Bill Martin Jr.
3740,Eric Carle
3741,Lisa Gardner
3742,Michael Morpurgo
3743,Eric Carle
3744,Dennis Lehane
3745,Chelsea Cain
3746,Julianne Donaldson
3747,Kathleen Tessaro
3748,Tara Sivec
3749,Wendy Higgins
3750,Douglas Preston
3750,Lincoln Child
3751,Gabrielle Hamilton
3752,Agatha Christie
3753,J.K. Rowling
3754,Isaac Asimov
3755,Herman Melville
3756,Stephen King
3757,Lars Kepler
3757,Ann Long
3758,Piers Anthony
3759,Charlaine Harris
3939,H.W. Janson
3939,Anthony F. Janson
3760,Sidney Sheldon
3761,Tommy Lee
3761,Vince Neil
3761,Nikki Sixx
3761,Neil Strauss
3761,Mick Mars
3762,Theo LeSieg
3762,Roy McKie
3763,Theodore Dreiser
3763,Richard R. Lingeman
3764,Ernest Hemingway
3765,Brynne Stephens
3765,Lela Dowling
3765,Cynthia Martin
3765,Anne McCaffrey
3766,Elin Hilderbrand
3767,Alice Hoffman
3768,Kevin Hearne
3769,Jenny Nimmo
3770,Amie Kaufman
3770,Jay Kristoff
3771,Glen Cook
3772,Herman Wouk
3773,Susan Hill
3773,John Lawrence
3774,Barbara Robinson
3775,George R.R. Martin
3776,James Clavell
3777,Michael  Grant
3778,Colleen Hoover
3778,Tarryn Fisher
3779,Frederick Forsyth
3780,Diana Gabaldon
3781,Aimee Carter
3782,Steven Johnson
3783,Anna Carey
3784,David Baldacci
3785,Susan Sontag
3786,Vince Flynn
3787,Mary McGarry Morris
3788,Erik Larson
3789,Michio Kaku
3791,Michel Faber
3792,Mark Haddon
3793,Richelle Mead
3794,Armistead Maupin
3795,C.S. Lewis
3796,Ellen Hopkins
3797,Michael Crichton
3798,Michael J. Sullivan
3799,Washington Irving
3800,Julie James
3801,James Patterson
3801,Maxine Paetro
3802,Victoria Hislop
3803,Dean Koontz
3804,Dean Koontz
3805,Alan Bradley
3806,Dean Koontz
3807,Ian Rankin
3807,Mircea Pricăjan
3808,Flannery O'Connor
3809,Robert Kirkman
3809,Charlie Adlard
3810,Seth Godin
3811,Marya Hornbacher
3812,Anna Quindlen
3813,Lewis Carroll
3813,John Tenniel
3814,Kim Harrison
3815,William  Davis
3816,Susan Ee
3817,H.P. Lovecraft
3817,August Derleth
3817,Robert Bloch
3818,Mary  Stewart
3819,Kim Harrison
3820,H.P. Lovecraft
3820,S.T. Joshi
3821,Neale Donald Walsch
3822,Felicia Day
3822,Joss Whedon
3823,James Patterson
3823,Michael Ledwidge
3824,J.D. Robb
3825,Matt Fraction
3825,David Aja
3825,Javier Pulido
3825,Matt Hollingsworth
3825,Chris Eliopoulos
3825,Alan Davis
3827,Jeph Loeb
3827,Jim Lee
3827,Scott Williams
3827,Alex Sinclair
3827,Richard Starkings
3828,Haruki Murakami
3828,Jay Rubin
3829,James Patterson
3830,Sharon Creech
3831,Dave Pelzer
3832,Laurell K. Hamilton
3833,Edgar Rice Burroughs
3834,Anne McCaffrey
3835,Jen Lancaster
3836,Enid Blyton
3837,Margaret Atwood
3838,Larissa Ione
3839,Lara Adrian
3840,Robert Hughes
3841,Jeffrey Archer
3842,Christopher Pike
3843,Ted Dekker
3844,Adam Hochschild
3845,James Patterson
3845,David Ellis
3846,Jodi Picoult
3846,Samantha van Leer
3847,Diane Chamberlain
7413,Alessandra Torre
3848,Rachel Renée Russell
3849,Craig Thompson
3850,Anthony Horowitz
3851,Nelson DeMille
3852,Jennifer L. Armentrout
3853,Henry David Thoreau
3853,W.S. Merwin
3854,Kanoko Sakurakouji
3854,JN Productions
3854,Pancha Diaz
3855,Erin Watt
3855,Elle Kennedy
3855,Jen Frederick
3856,Tom Perrotta
3857,Ira Levin
3858,Terry Pratchett
3859,Kresley Cole
3860,Patricia C. Wrede
3860,Peter de Sève
3861,Chris Bohjalian
3862,Rachel Caine
3862,Cynthia Holloway
3863,Laurelin Paige
3864,James Patterson
3864,NaRae Lee
3865,Nora Roberts
3865,MacLeod Andrews
3866,Lene Kaaberbøl
3866,Agnete Friis
3867,Jon Ronson
3868,Plato
3868,Christopher Gill
3869,D.B.C. Pierre
3870,Michael Connelly
3871,Judy Blume
3872,Ntozake Shange
3873,Nora Roberts
3874,Laurell K. Hamilton
3875,Chloe Neill
3876,Patricia Cornwell
3877,Jennifer Close
3878,Stella Gibbons
3878,Lynne Truss
3878,Roz Chast
3879,Gayle Forman
3880,Sylvia Day
3881,Rainer Metzger
3881,Ingo F. Walther
3882,Chris Guillebeau
3883,Christopher Moore
3884,William Gibson
3885,Trevor Noah
3886,Theodore Taylor
3887,Julie Garwood
3888,Justina Chen
3889,Carol Shields
3890,Stormie Omartian
3891,Beth Harbison
3892,Peter Høeg
3892,Tiina Nunnally
4033,Sarah Dessen
3893,Bill Bryson
3894,Nicholas Evans
3895,Julia Hoban
3896,Hillary Rodham Clinton
3897,Jeph Loeb
3897,Tim Sale
3898,Edmund de Waal
3900,Al Perkins
3900,Eric Gurney
3901,Lissa Price
3902,Kresley Cole
3903,Juan Rulfo
3903,Margaret Sayers Peden
3903,Susan Sontag
3904,L.M. Montgomery
3905,Kelly Corrigan
3906,Harlan Coben
3907,T.S. Eliot
3907,Michael North
3908,Heather Cocks
3908,Jessica  Morgan
3909,Julia Quinn
3910,Dave Barry
3910,Ridley Pearson
3910,Greg Call
3911,Junot Díaz
3912,Jane Green
3913,Milan Kundera
3914,Jeffrey Archer
3915,Robert Charles Wilson
3916,Eugene O'Neill
3917,Kohta Hirano
3917,Duane Johnson
3918,Tim LaHaye
3918,Jerry B. Jenkins
3919,Laurie Halse Anderson
3920,Noah Gordon
3921,Dean Koontz
3921,Kevin J. Anderson
3921,Scott Brick
3922,Jane Yolen
3922,Mark Teague
3923,Miyamoto Musashi
3923,Victor Harris
3924,Dean Koontz
3925,Robert Ludlum
3926,Kresley Cole
3927,J.R. Ward
3928,Irvin D. Yalom
3929,Cormac McCarthy
3930,Aristotle
3930,J.A.K. Thomson
3930,Jonathan Barnes
3930,Hugh Tredennick
3931,Kyle Idleman
3932,Bryan Lee O'Malley
3933,Mary Roach
3934,William Blake
3935,Lisa Kleypas
3936,Stan Berenstain
3936,Jan Berenstain
3937,Richard Bachman
3937,Stephen King
3938,David Eddings
3940,Tess Gerritsen
3941,Bernard Cornwell
3942,Frank Miller
3943,Simone Elkeles
3944,Yukiru Sugisaki
3946,Karl Marlantes
3947,Trenton Lee Stewart
3947,Diana Sudyka
3948,William Shakespeare
3948,Barbara A. Mowat
3948,Paul Werstine
3949,Aristotle
3950,Jordan Belfort
3951,Dietrich Bonhoeffer
3952,Amor Towles
3953,Michelle Alexander
3954,Knut Hamsun
3954,George Egerton
3955,Cristina Henriquez
3956,Lauren DeStefano
3957,Sue Grafton
3958,Kate Atkinson
3959,Brian Azzarello
3959,Lee Bermejo
3960,Sergei Lukyanenko
3960,Andrew Bromfield
3961,Jenny Offill
3962,Susan Meissner
3963,Pat Conroy
3964,Dalton Trumbo
3965,Michael Connelly
3966,Frank McCourt
3967,Ellen Schreiber
3968,Eoin Colfer
3969,Pierre Boulle
3969,Xan Fielding
3970,Rachel Caine
3972,Henry T. Blackaby
3972,Claude V. King
3972,Richard Blackaby
3973,James Dickey
3974,Anne McCaffrey
3975,Cynthia Hand
3976,John Grisham
3977,Katsura Hoshino
3977,Mayumi Kobayashi
3978,Isaac Asimov
3979,Ian Caldwell
3979,Dustin Thomason
3980,Jessica Sorensen
3981,Gene Luen Yang
3981,Bryan Konietzko
3981,Michael Dante DiMartino
3981,Dave Marshall
3981,Gurihiru
3982,Michael Connelly
3983,Erin Hunter
3984,Gena Showalter
3985,Rob Sheffield
3986,Legs McNeil
3986,Gillian McCain
3987,Marybeth Mayhew Whalen
3988,Arnold Lobel
3989,R.A. Salvatore
3990,Laurell K. Hamilton
3991,Sarah Weeks
3992,Margaret Peterson Haddix
3994,Jim Carroll
3995,Frank Miller
3996,Andrzej Sapkowski
3997,Rebecca Wells
3998,Marian Keyes
3999,Brandon Mull
4000,John Flanagan
4001,Joe Hill
4002,Pittacus Lore
4003,Lew Wallace
4004,George Orwell
4004,Lionel Trilling
4005,Lolly Winston
4006,George R.R. Martin
4006,Gary Gianni
4007,Melissa de la Cruz
4008,Madeline Sheehan
4009,Candace Bushnell
4010,Pam Adams
4011,Robert Bryndza
4012,Joss Whedon
4012,Georges Jeanty
4013,Anthony Bourdain
4014,L.M. Montgomery
4015,Mikhail Bulgakov
4015,Mirra Ginsburg
4016,John Gardner
4017,Bernard Cornwell
4018,James Gleick
4019,Kurt Busiek
4019,Alex Ross
4020,Dave Eggers
4021,Jay Asher
4021,Carolyn Mackler
4022,James Patterson
4023,Kristen Ashley
4024,Suzanne Young
4025,Michael Connelly
4026,Peter F. Hamilton
4027,Alexander McCall Smith
4028,Jennifer Echols
4029,Philipp Meyer
4030,Sherrilyn Kenyon
4031,Christopher Moore
4031,Oliver Wyman
4032,Bryn Greenwood
4034,Robert A. Heinlein
4035,Ina Garten
4035,Melanie Acevedo
4036,Kathy Reichs
4036,Brendan Reichs
4037,Laura Schroff
4037,Alex Tresniowski
4037,Valerie Salembier
4038,P.C. Cast
4038,Kristin Cast
4039,Rhoda Janzen
4040,David Baldacci
4041,Justin Cronin
4042,Beverly Cleary
4043,Ruud van der Rol
4043,Rian Verhoeven
4043,Anna Quindlen
4043,Anne Frank
4043,Tony Langham
4043,Plym Peters
4044,Jacqueline Carey
4045,Chetan Bhagat
4046,Gary Larson
4047,Octavia E. Butler
4048,James Patterson
4048,Maxine Paetro
4049,Orson Scott Card
4049,Aaron Johnston
4050,Pema Chödrön
4051,Daisy Goodwin
4052,V.C. Andrews
4053,Al Dempster
4053,Milt Banta
4053,Golden Books
4053,Walt Disney Company
4077,Kristen Ashley
4054,Andy Goldsworthy
4055,Denis Johnson
4056,Vince Flynn
4057,Amy Tan
4058,Lisa Genova
4059,Seth Godin
4060,Rick Yancey
4061,Bryan Lee O''Malley
4061,Steve Buccellato
4062,Leon Uris
4063,Jim Butcher
4064,Alan Moore
4064,Eddie Campbell
4064,Pete Mullins
4065,Nora Roberts
4066,Lisa Gardner
4067,Katherine Neville
4068,Jean Webster
4069,Edith Pattou
4070,Anne McCaffrey
4071,Sigmund Freud
4071,James Strachey
4071,Peter Gay
4072,James Bowen
4073,J. Kenner
4074,Robin Hobb
4075,Joss Whedon
4075,John Cassaday
4076,Melissa Marr
4078,Clive Barker
4079,Bill Bryson
4080,Eric    Weiner
4081,Tom Wolfe
4082,Elle Kennedy
4083,Susan Elizabeth Phillips
4084,Nora Roberts
4085,Dean Koontz
4086,Tracy Brogan
4087,Meg Cabot
4088,Stephenie Meyer
4089,Kristin Hannah
4090,Richard J. Foster
4091,Muriel Spark
4092,Megan McCafferty
4093,Matthew Quick
4094,Richard Peck
4095,James Patterson
4096,Ben Mezrich
4097,Mariko Tamaki
4097,Jillian Tamaki
4099,Nikki Sixx
4100,Paul Harding
4101,Terry Brooks
4102,Penelope Ward
4103,Alan Lightman
4104,Fyodor Dostoyevsky
4104,Richard Pevear
4104,Larissa Volokhonsky
4105,Sherrilyn Kenyon
4106,Fyodor Dostoyevsky
4106,Christian Redl
4106,Philip Dossick
4106,Emanuela Guercetti
4106,Michelle-Irène Brudny
4106,Richard Pevear
4106,Norman Dietz
4106,Donald Fanger
4106,coderati
4106,Boris de Schlœzer
4106,Larissa Volokhonsky
4107,Andrew Williamson
4108,Isabel Allende
4108,Margaret Sayers Peden
4109,Amy Harmon
4110,Vikas Swarup
4111,Tana French
4112,Donald J. Sobol
4113,C.J. Sansom
4114,Lisi Harrison
4115,Elizabeth Kolbert
4116,Ben Fountain
4117,Daniel H. Pink
4118,Lian Hearn
4119,Stephen Hawking
4119,Leonard Mlodinow
4120,Richard Dawkins
4121,Nora Roberts
4122,Ronald H. Balson
4123,Emily Bleeker
4123,Dan John Miller
4124,Dean Koontz
4125,Cinda Williams Chima
4126,Ellen Hopkins
4127,Patricia Cornwell
4128,Emma Donoghue
4129,Alison Weir
4130,John Irving
4131,Dennis Lehane
4132,Darren Shan
4133,Kristin Hannah
4134,Iris Johansen
4135,Michelle Hodkin
4136,Rachael Ray
4137,Augusten Burroughs
4138,Orson Scott Card
4139,Michael Chabon
4140,James L. Swanson
4141,Cecelia Ahern
4142,Ally Carter
4143,Kasie West
4144,Mark  Edwards
4145,Jerry Spinelli
4147,David McRaney
4148,Sara Donati
4149,Aeschylus
4149,Robert Fagles
4149,William Bedell Stanford
4150,Louise Penny
4151,John Piper
4152,Ildefonso Falcones
4153,Alison Weir
4154,The Church of Jesus Christ of Latter-day Saints
4155,Jon Stewart
4155,Rory Albanese
4155,Kevin Bleyer
4155,Rich Bloomquist
4155,Steve Bodow
4155,Tim Carvell
4155,Wyatt Cenac
4155,Hallie Haglund
4155,J.R. Havlan
4155,David Javerbaum
4155,Elliott Kalan
4155,Josh Lieb
4155,Sam Means
4155,Jo Miller
4155,John Oliver
4155,Daniel Radosh
4155,Jason Ross
4156,Rachel Vincent
4157,Neale Donald Walsch
4158,Brodi Ashton
4159,Janet Evanovich
4160,Paulo Coelho
4161,G. Norman Lippert
4162,Jon Krakauer
4163,Brother Andrew
4163,Elizabeth Sherrill
4163,John Sherrill
4164,J. Courtney Sullivan
4165,Kasie West
4166,Meg Rosoff
4167,Garth Nix
4168,Heather Gudenkauf
4169,Dawn J. Ranck
4169,Phyllis Pellman Good
4170,Lili St. Crow
4170,Lilith Saintcrow
4171,Malika Oufkir
4171,Michèle Fitoussi
4172,Nora Roberts
4173,Mark Millar
4173,Steve McNiven
4173,Dexter Vines
4173,Morry Hollowell
4174,Kim Carpenter
4174,John R. Perry
4174,Krickitt Carpenter
4175,Robert A. Heinlein
4176,Megan Miranda
4177,Mercer Mayer
4178,Maria Semple
4179,CLAMP
4179,William Flanagan
4180,Harry Allard
4180,James  Marshall
4181,Kim Stanley Robinson
4182,Tad Williams
4183,Oscar Wilde
4183,Inga Moore
4184,Bryan Lee O''Malley
4184,Nathan Fairbairn
4185,Tijan
4186,Jenő Barcsay
4187,John Saul
4188,Karen Cushman
4189,Jean Sasson
4190,Terry Brooks
4191,Joseph Murphy
4191,Ian McMahan
4192,Anne Rice
4193,Rae Carson
4194,Tamora Pierce
4195,Kiera Cass
4196,Esther Forbes
4196,Lynd Ward
4197,Ernesto Che Guevara
4197,Aleida Guevara March
4198,Kristen Proby
4199,Ted Dekker
4200,N.K. Jemisin
4201,Peggy Rathmann
4202,Roberto Bolaño
4202,Natasha Wimmer
4203,Gena Showalter
4204,Aprilynne Pike
4205,Stefan Zweig
4205,Joel Rotenberg
4205,Hans Hausmann
4205,Dirk Muller
4205,Peter Gay
4205,Willy Trenk-Trebitsch
4205,Mario Adorf
4205,Gert Westphal
4206,Justine Korman Fontes
4206,Don Williams
4206,Walt Disney Company
4207,Gordon Korman
4208,Jeanne Birdsall
4209,Nelson DeMille
4210,Karen Marie Moning
4211,Sally Bedell Smith
4212,Jo Nesbø
4212,Charlotte Barslund
4213,John Layman
4213,Rob Guillory
4214,Linda Sue Park
4215,Margaret Weis
4215,Tracy Hickman
4216,Christopher Moore
4217,Arkady Strugatsky
4217,Boris Strugatsky
4217,Antonina W. Bouis
4217,Theodore Sturgeon
4218,Meg Cabot
4219,Elizabeth Gaskell
4220,Don DeLillo
4221,Jack Kerouac
4221,Aram Saroyan
4222,P.G. Wodehouse
4223,Melissa Marr
4224,Kristen Ashley
4225,Amanda Palmer
4226,Veronica Rossi
4227,Ann Brashares
4228,Garth Ennis
4228,Steve Dillon
4229,Chris   Smith
4229,Christopher Lee
4229,Richard Taylor
4230,D.J. MacHale
4231,Elizabeth  George
4232,Arturo Pérez-Reverte
4232,Sonia Soto
4233,Shannon Hale
4234,Meg Cabot
4235,أحمد مراد
4236,Beverly Cleary
4236,Paul O. Zelinsky
4237,Ann Patchett
4238,Douglas Coupland
4239,Viet Thanh Nguyen
4240,Agatha Christie
4241,Joanna Wylde
4242,Mary O''Hara
4242,Dave Blossom
4243,Philippa Gregory
4243,Mirjana Valent
4244,Henrik Ibsen
4244,William Archer
4245,Walt Disney Company
4246,Erika Johansen
4247,Jo Nesbø
4247,Don Bartlett
4248,P.C. Cast
4248,Kristin Cast
4249,Cecelia Ahern
4250,W. Somerset Maugham
4251,Anne Rice
4252,Caroline Myss
4253,Alexander McCall Smith
4254,Beatriz Williams
4255,Sabaa Tahir
4256,Gary D. Schmidt
4257,R.A. Salvatore
4258,Judy Schachner
4259,Nora Roberts
4260,Brian Tracy
4261,Sandra Boynton
4262,Wallace D. Wattles
4263,James Rollins
4264,أحلام مستغانمي
4264,Ahlam Mosteghanemi
4265,A. Manette Ansay
4266,David Brin
4267,Shelly Crane
4268,Robert   Harris
4269,David Baldacci
4270,Bertrand Russell
4271,Lewis Carroll
4272,Nigella Lawson
4273,Thomas Malory
4273,Keith Baines
4273,Robert Graves
4274,Cupcake Brown
4275,Lloyd Alexander
4276,Douglas Preston
4276,Lincoln Child
4277,Kate Douglas Wiggin
4278,Lisa Kleypas
4279,Susan Beth Pfeffer
4280,Ted Dekker
4281,Gena Showalter
4282,Chuck Palahniuk
4283,Lauren Weisberger
4284,Anton Chekhov
4284,Richard Pevear
4284,Larissa Volokhonsky
4285,S.C. Gwynne
4286,John le Carré
4287,Karen Kingsbury
4287,Gary Smalley
4288,Jennifer Donnelly
4289,Tim LaHaye
4289,Jerry B. Jenkins
4290,Dorothy L. Sayers
4291,Robert Sabuda
4291,Lewis Carroll
4292,Ross King
4293,Kelley Armstrong
4294,David Baldacci
4295,Louise Penny
4296,Noel Streatfeild
4296,Diane Goode
4297,Harry Gregson-Williams
4298,Ayn Rand
4298,Leonard Peikoff
4299,Marie Rutkoski
4300,Carolyn Brown
4324,Samantha Young
4301,E.E. Cummings
4302,Jen Lancaster
4303,Erin Hunter
4304,Sarah Waters
4305,Patricia Briggs
4306,Sara Raasch
4307,Matthew  Thomas
4308,Nora Roberts
4309,Mary Pipher
4310,Bernard Cornwell
4311,Margaret Peterson Haddix
4312,Raine Miller
4313,Lisa See
4314,Kate Brian
4315,Russell Hoban
4315,Lillian Hoban
4316,Tom Robbins
4317,Gregory Maguire
4318,Patrick Ness
4319,Cormac McCarthy
4320,Francine Rivers
4321,Max Barry
4322,Candace Bushnell
4322,Donna Murphy
4323,Cece Bell
4323,David Lasky
4325,Robert Kirkman
4325,Charlie Adlard
4326,Philip K. Dick
4327,Francine Rivers
4328,Jude Deveraux
4329,Jonathan Maberry
4330,Plato
4330,G.M.A. Grube
4330,John M. Cooper
4331,Charles R. Cross
4332,Thucydides
4332,Rex Warner
4332,Moses I. Finley
4333,Stephen Crane
4333,George Stade
4333,Richard Fusco
4334,Richard Kadrey
4335,John Hart
4336,Jorge Luis Borges
4336,Donald A. Yates
4336,James E. Irby
4336,André Maurois
4337,Anita Shreve
4338,Patricia Highsmith
4339,Colleen Houck
4340,Chloe Neill
4341,Tim Harford
4342,Frank E. Peretti
4343,Anna Godbersen
4344,Drew Daywalt
4344,Oliver Jeffers
4345,Meg Cabot
4346,Katie J. Davis
4346,Beth Clark
4347,Kathleen Kent
4348,Thomas Mann
4348,John E. Woods
4349,Michael Connelly
4350,Claudia Gray
4351,Patricia Reilly Giff
4352,Peter F. Hamilton
4353,Sidney Sheldon
4354,Zadie Smith
4355,Heather Brewer
4356,Barry Schwartz
4357,Annette Curtis Klause
4358,Michael Connelly
4359,D.H. Lawrence
4360,Jane Green
4361,David Brin
4362,Elin Hilderbrand
4363,Ann Patchett
4364,Jack Canfield
4364,Janet Switzer
4365,Kristen Ashley
4366,Alexander Osterwalder
4366,Yves Pigneur
4367,Stephen Greenblatt
4368,Margaret George
4369,Chuck Palahniuk
4370,Norman Doidge
4371,Larry Niven
4372,Barry Lyga
4373,K. Bromberg
4374,J. Ryan Stradal
4375,Ann McGovern
4375,Winslow Pinney Pels
4375,Winslow Pinn
4375,Ey Pels
4376,Alaa Al Aswany
4376,علاء الأسواني
4377,James Patterson
4377,Maxine Paetro
4378,Brian  McClellan
4379,James Rollins
4380,Karin Slaughter
4381,Nicola Yoon
4382,James Patterson
4382,David Ellis
4383,Nevil Shute
4384,Nick Hornby
4385,Edward Rutherfurd
4386,V.E. Schwab
4386,Victoria Schwab
4387,Dean Koontz
4388,Haruki Murakami
4388,Philip Gabriel
4388,Jay Rubin
4389,Ina Garten
4389,Quentin Bacon
4390,Jane Green
4434,Syd Hoff
4391,Koren Zailckas
4392,John Irving
4393,Bree Despain
4394,Bill Buford
4395,Clarissa Pinkola Estés
4396,Patricia C. Wrede
4396,Peter de Sève
4397,Marcus Buckingham
4397,Donald O. Clifton
4398,Chris Anderson
4399,Adolf Hitler
4400,Jane Green
4401,Louise Penny
4402,Nora Roberts
4403,Aleatha Romig
4404,Sean Covey
4405,Tom Angleberger
4406,Jennifer Crusie
4407,Thanhha Lai
4408,Josephine Angelini
